chunk_id,chunk_text,preprocess_agenda,tokens
10,Vencemos a inflação galopante que extorquia os mais pobres e inviabilizava um crescimento econômico sustentável.,vencemos a inflacao galopante que extorquia os mais pobres e inviabilizava um crescimento economico sustentavel,"[""vencemos"", ""a"", ""inflacao"", ""galopante"", ""que"", ""extorquia"", ""os"", ""mais"", ""pobres"", ""e"", ""inviabilizava"", ""um"", ""crescimento"", ""economico"", ""sustentavel""]"
11,"Ainda não vencemos, mas conquistamos avanços muito expressivos no combate ao analfabetismo, à fome, às doenças endêmicas.",ainda nao vencemos mas conquistamos avancos muito expressivos no combate ao analfabetismo a fome as doencas endemicas,"[""ainda"", ""nao"", ""vencemos"", ""mas"", ""conquistamos"", ""avancos"", ""muito"", ""expressivos"", ""no"", ""combate"", ""ao"", ""analfabetismo"", ""a"", ""fome"", ""as"", ""doencas"", ""endemicas""]"
12,"Vivemos um momento de desencanto e desalento com as instituições democráticas que tem sua razão de ser. Porém, não podemos deixar que as dificuldades conjunturais comprometam nossa confiança na Democracia nem que nos impeçam de reconhecer o muito que avançamos nos últimos trinta anos.",vivemos um momento de desencanto e desalento com as instituicoes democraticas que tem sua razao de ser porem nao podemos deixar que as dificuldades conjunturais comprometam nossa confianca na democracia nem que nos impecam de reconhecer o muito que avancamos nos ultimos trinta anos,"[""vivemos"", ""um"", ""momento"", ""de"", ""desencanto"", ""e"", ""desalento"", ""com"", ""as"", ""instituicoes"", ""democraticas"", ""que"", ""tem"", ""sua"", ""razao"", ""de"", ""ser"", ""porem"", ""nao"", ""podemos"", ""deixar"", ""que"", ""as"", ""dificuldades"", ""conjunturais"", ""comprometam"", ""nossa"", ""confianca"", ""na"", ""democracia"", ""nem"", ""que"", ""nos"", ""impecam"", ""de"", ""reconhecer"", ""o"", ""muito"", ""que"", ""avancamos"", ""nos"", ""ultimos"", ""trinta"", ""anos""]"
13,A Democracia nos permitiu vencer a inflação e colocar a economia brasileira nos trilhos da modernização e do crescimento econômico mais equitativo.,a democracia nos permitiu vencer a inflacao e colocar a economia brasileira nos trilhos da modernizacao e do crescimento economico mais equitativo,"[""a"", ""democracia"", ""nos"", ""permitiu"", ""vencer"", ""a"", ""inflacao"", ""e"", ""colocar"", ""a"", ""economia"", ""brasileira"", ""nos"", ""trilhos"", ""da"", ""modernizacao"", ""e"", ""do"", ""crescimento"", ""economico"", ""mais"", ""equitativo""]"
14,"Nos permitiu avançar na universalização do acesso à educação, nos deu as ferramentas para a implantação do maior sistema de saúde pública do mundo.",nos permitiu avancar na universalizacao do acesso a educacao nos deu as ferramentas para a implantacao do maior sistema de saude publica do mundo,"[""nos"", ""permitiu"", ""avancar"", ""na"", ""universalizacao"", ""do"", ""acesso"", ""a"", ""educacao"", ""nos"", ""deu"", ""as"", ""ferramentas"", ""para"", ""a"", ""implantacao"", ""do"", ""maior"", ""sistema"", ""de"", ""saude"", ""publica"", ""do"", ""mundo""]"
15,"Se tirarmos o foco das angústias presentes e direcionarmos o nosso olhar para o longo prazo, será inevitável a constatação de que, como nação, avançamos em muitos pontos e questões importantes, inclusive politicamente.",se tirarmos o foco das angustias presentes e direcionarmos o nosso olhar para o longo prazo sera inevitavel a constatacao de que como nacao avancamos em muitos pontos e questoes importantes inclusive politicamente,"[""se"", ""tirarmos"", ""o"", ""foco"", ""das"", ""angustias"", ""presentes"", ""e"", ""direcionarmos"", ""o"", ""nosso"", ""olhar"", ""para"", ""o"", ""longo"", ""prazo"", ""sera"", ""inevitavel"", ""a"", ""constatacao"", ""de"", ""que"", ""como"", ""nacao"", ""avancamos"", ""em"", ""muitos"", ""pontos"", ""e"", ""questoes"", ""importantes"", ""inclusive"", ""politicamente""]"
16,"Contamos com instituições sólidas, nos dando provas de que têm maturidade e força para resistir às intempéries e a iniciativas antidemocráticas.",contamos com instituicoes solidas nos dando provas de que tem maturidade e forca para resistir as intemperies e a iniciativas antidemocraticas,"[""contamos"", ""com"", ""instituicoes"", ""solidas"", ""nos"", ""dando"", ""provas"", ""de"", ""que"", ""tem"", ""maturidade"", ""e"", ""forca"", ""para"", ""resistir"", ""as"", ""intemperies"", ""e"", ""a"", ""iniciativas"", ""antidemocraticas""]"
17,"Estamos avançando na nossa obra de construção nacional. E lançar luzes sobre esses avanços e conquistas é fundamental para renovarmos a nossa confiança no futuro. Nós vamos chegar lá. Vamos dar certo como nação. Vamos conquistar, na raça e na luta, o Brasil que desejamos e queremos legar para nossos filhos e netos. Porém, o sucesso do Brasil e de cada um de nós dependerá do tamanho do nosso compromisso com o país e da nossa capacidade de deixarmos as diferenças de lado para trabalharmos por nosso objetivo comum: um Brasil democrático, livre, próspero e justo. O União Brasil traz em seu nome a motivação, o embasamento e a finalidade que respondem pela sua criação. Nascido da fusão de dois partidos fortes e em ascensão – DEM e PSL –, o União Brasil é um somatório de forças que tem como propósito SERVIR de base, de instrumento, de caminho para a pacificação, o entendimento, o diálogo construtivo, a conjunção de esforços que são imprescindíveis para a prosperidade e a paz que os brasileiros desejam e merecem ter. Fortalecer a circulação de ideias é o melhor modo de identificar na agenda política nacional os pontos que todos temos em comum e assim construir consensos. A experiência tem mostrado repetidamente: somos capazes de grandes conquistas quando trabalhamos juntos. Queremos reunir força construtiva. O União Brasil, que nasce como o maior partido do país em número de lideranças no Parlamento Nacional, almeja ser o maior partido em eficiência na entrega de resultados aos brasileiros. O União Brasil também antecipa o movimento tão necessário de aprimoramento da Democracia brasileira, por meio da aglutinação de ideias e de propostas comuns em um menor número de partidos políticos.",estamos avancando na nossa obra de construcao nacional e lancar luzes sobre esses avancos e conquistas e fundamental para renovarmos a nossa confianca no futuro nos vamos chegar la vamos dar certo como nacao vamos conquistar na raca e na luta o brasil que desejamos e queremos legar para nossos filhos e netos porem o sucesso do brasil e de cada um de nos dependera do tamanho do nosso compromisso com o pais e da nossa capacidade de deixarmos as diferencas de lado para trabalharmos por nosso objetivo comum um brasil democratico livre prospero e justo o uniao brasil traz em seu nome a motivacao o embasamento e a finalidade que respondem pela sua criacao nascido da fusao de dois partidos fortes e em ascensao dem e psl o uniao brasil e um somatorio de forcas que tem como proposito servir de base de instrumento de caminho para a pacificacao o entendimento o dialogo construtivo a conjuncao de esforcos que sao imprescindiveis para a prosperidade e a paz que os brasileiros desejam e merecem ter fortalecer a circulacao de ideias e o melhor modo de identificar na agenda politica nacional os pontos que todos temos em comum e assim construir consensos a experiencia tem mostrado repetidamente somos capazes de grandes conquistas quando trabalhamos juntos queremos reunir forca construtiva o uniao brasil que nasce como o maior partido do pais em numero de liderancas no parlamento nacional almeja ser o maior partido em eficiencia na entrega de resultados aos brasileiros o uniao brasil tambem antecipa o movimento tao necessario de aprimoramento da democracia brasileira por meio da aglutinacao de ideias e de propostas comuns em um menor numero de partidos politicos,"[""estamos"", ""avancando"", ""na"", ""nossa"", ""obra"", ""de"", ""construcao"", ""nacional"", ""e"", ""lancar"", ""luzes"", ""sobre"", ""esses"", ""avancos"", ""e"", ""conquistas"", ""e"", ""fundamental"", ""para"", ""renovarmos"", ""a"", ""nossa"", ""confianca"", ""no"", ""futuro"", ""nos"", ""vamos"", ""chegar"", ""la"", ""vamos"", ""dar"", ""certo"", ""como"", ""nacao"", ""vamos"", ""conquistar"", ""na"", ""raca"", ""e"", ""na"", ""luta"", ""o"", ""brasil"", ""que"", ""desejamos"", ""e"", ""queremos"", ""legar"", ""para"", ""nossos"", ""filhos"", ""e"", ""netos"", ""porem"", ""o"", ""sucesso"", ""do"", ""brasil"", ""e"", ""de"", ""cada"", ""um"", ""de"", ""nos"", ""dependera"", ""do"", ""tamanho"", ""do"", ""nosso"", ""compromisso"", ""com"", ""o"", ""pais"", ""e"", ""da"", ""nossa"", ""capacidade"", ""de"", ""deixarmos"", ""as"", ""diferencas"", ""de"", ""lado"", ""para"", ""trabalharmos"", ""por"", ""nosso"", ""objetivo"", ""comum"", ""um"", ""brasil"", ""democratico"", ""livre"", ""prospero"", ""e"", ""justo"", ""o"", ""uniao"", ""brasil"", ""traz"", ""em"", ""seu"", ""nome"", ""a"", ""motivacao"", ""o"", ""embasamento"", ""e"", ""a"", ""finalidade"", ""que"", ""respondem"", ""pela"", ""sua"", ""criacao"", ""nascido"", ""da"", ""fusao"", ""de"", ""dois"", ""partidos"", ""fortes"", ""e"", ""em"", ""ascensao"", ""dem"", ""e"", ""psl"", ""o"", ""uniao"", ""brasil"", ""e"", ""um"", ""somatorio"", ""de"", ""forcas"", ""que"", ""tem"", ""como"", ""proposito"", ""servir"", ""de"", ""base"", ""de"", ""instrumento"", ""de"", ""caminho"", ""para"", ""a"", ""pacificacao"", ""o"", ""entendimento"", ""o"", ""dialogo"", ""construtivo"", ""a"", ""conjuncao"", ""de"", ""esforcos"", ""que"", ""sao"", ""imprescindiveis"", ""para"", ""a"", ""prosperidade"", ""e"", ""a"", ""paz"", ""que"", ""os"", ""brasileiros"", ""desejam"", ""e"", ""merecem"", ""ter"", ""fortalecer"", ""a"", ""circulacao"", ""de"", ""ideias"", ""e"", ""o"", ""melhor"", ""modo"", ""de"", ""identificar"", ""na"", ""agenda"", ""politica"", ""nacional"", ""os"", ""pontos"", ""que"", ""todos"", ""temos"", ""em"", ""comum"", ""e"", ""assim"", ""construir"", ""consensos"", ""a"", ""experiencia"", ""tem"", ""mostrado"", ""repetidamente"", ""somos"", ""capazes"", ""de"", ""grandes"", ""conquistas"", ""quando"", ""trabalhamos"", ""juntos"", ""queremos"", ""reunir"", ""forca"", ""construtiva"", ""o"", ""uniao"", ""brasil"", ""que"", ""nasce"", ""como"", ""o"", ""maior"", ""partido"", ""do"", ""pais"", ""em"", ""numero"", ""de"", ""liderancas"", ""no"", ""parlamento"", ""nacional"", ""almeja"", ""ser"", ""o"", ""maior"", ""partido"", ""em"", ""eficiencia"", ""na"", ""entrega"", ""de"", ""resultados"", ""aos"", ""brasileiros"", ""o"", ""uniao"", ""brasil"", ""tambem"", ""antecipa"", ""o"", ""movimento"", ""tao"", ""necessario"", ""de"", ""aprimoramento"", ""da"", ""democracia"", ""brasileira"", ""por"", ""meio"", ""da"", ""aglutinacao"", ""de"", ""ideias"", ""e"", ""de"", ""propostas"", ""comuns"", ""em"", ""um"", ""menor"", ""numero"", ""de"", ""partidos"", ""politicos""]"
18,Nossa Democracia é jovem.,nossa democracia e jovem,"[""nossa"", ""democracia"", ""e"", ""jovem""]"
19,"E é natural que em sua trajetória de amadurecimento se computem acertos, erros e ajustes.",e e natural que em sua trajetoria de amadurecimento se computem acertos erros e ajustes,"[""e"", ""e"", ""natural"", ""que"", ""em"", ""sua"", ""trajetoria"", ""de"", ""amadurecimento"", ""se"", ""computem"", ""acertos"", ""erros"", ""e"", ""ajustes""]"
20,"A miríade de partidos que temos hoje confunde o eleitor, favorece o fisiologismo, dificulta enormemente a construção de consensos direcionados pelo interesse nacional e mina a confiança dos brasileiros na política e na própria Democracia. Nesse sentido, o União Brasil espera ser exemplo e inspiração.",a miriade de partidos que temos hoje confunde o eleitor favorece o fisiologismo dificulta enormemente a construcao de consensos direcionados pelo interesse nacional e mina a confianca dos brasileiros na politica e na propria democracia nesse sentido o uniao brasil espera ser exemplo e inspiracao,"[""a"", ""miriade"", ""de"", ""partidos"", ""que"", ""temos"", ""hoje"", ""confunde"", ""o"", ""eleitor"", ""favorece"", ""o"", ""fisiologismo"", ""dificulta"", ""enormemente"", ""a"", ""construcao"", ""de"", ""consensos"", ""direcionados"", ""pelo"", ""interesse"", ""nacional"", ""e"", ""mina"", ""a"", ""confianca"", ""dos"", ""brasileiros"", ""na"", ""politica"", ""e"", ""na"", ""propria"", ""democracia"", ""nesse"", ""sentido"", ""o"", ""uniao"", ""brasil"", ""espera"", ""ser"", ""exemplo"", ""e"", ""inspiracao""]"
21,DEM e PSL vinham de trajetórias de fortalecimento e crescimento recentes.,dem e psl vinham de trajetorias de fortalecimento e crescimento recentes,"[""dem"", ""e"", ""psl"", ""vinham"", ""de"", ""trajetorias"", ""de"", ""fortalecimento"", ""e"", ""crescimento"", ""recentes""]"
22,O DEM aumentou em mais de 70% o número de prefeitos e vereadores eleitos no último pleito.,o dem aumentou em mais de 70 o numero de prefeitos e vereadores eleitos no ultimo pleito,"[""o"", ""dem"", ""aumentou"", ""em"", ""mais"", ""de"", ""70"", ""o"", ""numero"", ""de"", ""prefeitos"", ""e"", ""vereadores"", ""eleitos"", ""no"", ""ultimo"", ""pleito""]"
23,O PSL triplicou seu número de prefeituras.,o psl triplicou seu numero de prefeituras,"[""o"", ""psl"", ""triplicou"", ""seu"", ""numero"", ""de"", ""prefeituras""]"
24,"Não se constrói uma fusão entre duas forças políticas expressivas sem renúncia, muita flexibilidade e compromisso com o futuro.",nao se constroi uma fusao entre duas forcas politicas expressivas sem renuncia muita flexibilidade e compromisso com o futuro,"[""nao"", ""se"", ""constroi"", ""uma"", ""fusao"", ""entre"", ""duas"", ""forcas"", ""politicas"", ""expressivas"", ""sem"", ""renuncia"", ""muita"", ""flexibilidade"", ""e"", ""compromisso"", ""com"", ""o"", ""futuro""]"
25,"Nosso número é o 44, algarismos que refletem, dobrados, os nossos quatro grandes princípios imutáveis e inegociáveis: • O valor da Democracia como sistema político pautado pela tolerância, pluralidade, respeito e diálogo.",nosso numero e o 44 algarismos que refletem dobrados os nossos quatro grandes principios imutaveis e inegociaveis o valor da democracia como sistema politico pautado pela tolerancia pluralidade respeito e dialogo,"[""nosso"", ""numero"", ""e"", ""o"", ""44"", ""algarismos"", ""que"", ""refletem"", ""dobrados"", ""os"", ""nossos"", ""quatro"", ""grandes"", ""principios"", ""imutaveis"", ""e"", ""inegociaveis"", ""o"", ""valor"", ""da"", ""democracia"", ""como"", ""sistema"", ""politico"", ""pautado"", ""pela"", ""tolerancia"", ""pluralidade"", ""respeito"", ""e"", ""dialogo""]"
26,• O valor do Estado como garantidor dos direitos sociais básicos da população. • O valor da Liberdade como condição para a busca de realização individual. • O valor da Família como esteio da pessoa e base da sociedade.,o valor do estado como garantidor dos direitos sociais basicos da populacao o valor da liberdade como condicao para a busca de realizacao individual o valor da familia como esteio da pessoa e base da sociedade,"[""o"", ""valor"", ""do"", ""estado"", ""como"", ""garantidor"", ""dos"", ""direitos"", ""sociais"", ""basicos"", ""da"", ""populacao"", ""o"", ""valor"", ""da"", ""liberdade"", ""como"", ""condicao"", ""para"", ""a"", ""busca"", ""de"", ""realizacao"", ""individual"", ""o"", ""valor"", ""da"", ""familia"", ""como"", ""esteio"", ""da"", ""pessoa"", ""e"", ""base"", ""da"", ""sociedade""]"
27,"Sobre esses pilares iniciamos a missão de resgatar o otimismo, recapturar o espírito positivo e restaurar a confiança dos brasileiros na política, na Democracia e no Brasil. Para isso, nossas principais ferramentas serão o diálogo, a transparência, o compromisso com a palavra empenhada, a excelência na formação de nossos quadros partidários, a prioridade do interesse coletivo e o Amor pelo Brasil. E, para darmos início à nossa jornada, com transparência e firmeza, aqui estão os 44 princípios que abraçamos, os compromissos que assumimos com os brasileiros: 1 2 Defesa intransigente da democracia, que é para nós valor fundamental e inegociável.",sobre esses pilares iniciamos a missao de resgatar o otimismo recapturar o espirito positivo e restaurar a confianca dos brasileiros na politica na democracia e no brasil para isso nossas principais ferramentas serao o dialogo a transparencia o compromisso com a palavra empenhada a excelencia na formacao de nossos quadros partidarios a prioridade do interesse coletivo e o amor pelo brasil e para darmos inicio a nossa jornada com transparencia e firmeza aqui estao os 44 principios que abracamos os compromissos que assumimos com os brasileiros 1 2 defesa intransigente da democracia que e para nos valor fundamental e inegociavel,"[""sobre"", ""esses"", ""pilares"", ""iniciamos"", ""a"", ""missao"", ""de"", ""resgatar"", ""o"", ""otimismo"", ""recapturar"", ""o"", ""espirito"", ""positivo"", ""e"", ""restaurar"", ""a"", ""confianca"", ""dos"", ""brasileiros"", ""na"", ""politica"", ""na"", ""democracia"", ""e"", ""no"", ""brasil"", ""para"", ""isso"", ""nossas"", ""principais"", ""ferramentas"", ""serao"", ""o"", ""dialogo"", ""a"", ""transparencia"", ""o"", ""compromisso"", ""com"", ""a"", ""palavra"", ""empenhada"", ""a"", ""excelencia"", ""na"", ""formacao"", ""de"", ""nossos"", ""quadros"", ""partidarios"", ""a"", ""prioridade"", ""do"", ""interesse"", ""coletivo"", ""e"", ""o"", ""amor"", ""pelo"", ""brasil"", ""e"", ""para"", ""darmos"", ""inicio"", ""a"", ""nossa"", ""jornada"", ""com"", ""transparencia"", ""e"", ""firmeza"", ""aqui"", ""estao"", ""os"", ""44"", ""principios"", ""que"", ""abracamos"", ""os"", ""compromissos"", ""que"", ""assumimos"", ""com"", ""os"", ""brasileiros"", ""1"", ""2"", ""defesa"", ""intransigente"", ""da"", ""democracia"", ""que"", ""e"", ""para"", ""nos"", ""valor"", ""fundamental"", ""e"", ""inegociavel""]"
28,"Somente a democracia iguala todos os cidadãos pelo direito ao voto e nos garante que, mesmo sob a égide da vontade da maioria, os direitos das minorias sejam respeitados e seja assegurada a alternância do poder. Repúdio a todas as formas de totalitarismo ou de autoritarismo. A defesa do Estado deve sempre incluir o respeito às liberdades fundamentais, que constituem a base da Democracia. Rejeitamos os extremismos, os radicalismos, a demagogia e o populismo irresponsável.",somente a democracia iguala todos os cidadaos pelo direito ao voto e nos garante que mesmo sob a egide da vontade da maioria os direitos das minorias sejam respeitados e seja assegurada a alternancia do poder repudio a todas as formas de totalitarismo ou de autoritarismo a defesa do estado deve sempre incluir o respeito as liberdades fundamentais que constituem a base da democracia rejeitamos os extremismos os radicalismos a demagogia e o populismo irresponsavel,"[""somente"", ""a"", ""democracia"", ""iguala"", ""todos"", ""os"", ""cidadaos"", ""pelo"", ""direito"", ""ao"", ""voto"", ""e"", ""nos"", ""garante"", ""que"", ""mesmo"", ""sob"", ""a"", ""egide"", ""da"", ""vontade"", ""da"", ""maioria"", ""os"", ""direitos"", ""das"", ""minorias"", ""sejam"", ""respeitados"", ""e"", ""seja"", ""assegurada"", ""a"", ""alternancia"", ""do"", ""poder"", ""repudio"", ""a"", ""todas"", ""as"", ""formas"", ""de"", ""totalitarismo"", ""ou"", ""de"", ""autoritarismo"", ""a"", ""defesa"", ""do"", ""estado"", ""deve"", ""sempre"", ""incluir"", ""o"", ""respeito"", ""as"", ""liberdades"", ""fundamentais"", ""que"", ""constituem"", ""a"", ""base"", ""da"", ""democracia"", ""rejeitamos"", ""os"", ""extremismos"", ""os"", ""radicalismos"", ""a"", ""demagogia"", ""e"", ""o"", ""populismo"", ""irresponsavel""]"
29,"3 4 5 6 Sustentação da crença de que os homens são basicamente iguais em direitos e que a pessoa humana é inviolável em sua dignidade, não podendo sofrer quaisquer restrições que não aquelas necessárias à preservação de sua própria integridade e de seu semelhante, e à defesa do bem comum.",3 4 5 6 sustentacao da crenca de que os homens sao basicamente iguais em direitos e que a pessoa humana e inviolavel em sua dignidade nao podendo sofrer quaisquer restricoes que nao aquelas necessarias a preservacao de sua propria integridade e de seu semelhante e a defesa do bem comum,"[""3"", ""4"", ""5"", ""6"", ""sustentacao"", ""da"", ""crenca"", ""de"", ""que"", ""os"", ""homens"", ""sao"", ""basicamente"", ""iguais"", ""em"", ""direitos"", ""e"", ""que"", ""a"", ""pessoa"", ""humana"", ""e"", ""inviolavel"", ""em"", ""sua"", ""dignidade"", ""nao"", ""podendo"", ""sofrer"", ""quaisquer"", ""restricoes"", ""que"", ""nao"", ""aquelas"", ""necessarias"", ""a"", ""preservacao"", ""de"", ""sua"", ""propria"", ""integridade"", ""e"", ""de"", ""seu"", ""semelhante"", ""e"", ""a"", ""defesa"", ""do"", ""bem"", ""comum""]"
30,"Zelo pelo patrimônio da liberdade de expressão, que é condição fundamental à existência do Estado democrático. O ser humano deve ser livre para manifestar suas ideias, acessar informações, professar uma religião, escolher seus representantes, de todas as formas que o Estado de Direito lhe garante. Defesa intransigente da Liberdade de Imprensa, força social necessária à saúde da Democracia. A Imprensa deve ter garantidos respeito e segurança, para que possa exercer sem restrições ou riscos o trabalho essencial de levar aos cidadãos a informação, a crítica, os elementos do contraditório sem os quais não existe sociedade verdadeiramente livre.",zelo pelo patrimonio da liberdade de expressao que e condicao fundamental a existencia do estado democratico o ser humano deve ser livre para manifestar suas ideias acessar informacoes professar uma religiao escolher seus representantes de todas as formas que o estado de direito lhe garante defesa intransigente da liberdade de imprensa forca social necessaria a saude da democracia a imprensa deve ter garantidos respeito e seguranca para que possa exercer sem restricoes ou riscos o trabalho essencial de levar aos cidadaos a informacao a critica os elementos do contraditorio sem os quais nao existe sociedade verdadeiramente livre,"[""zelo"", ""pelo"", ""patrimonio"", ""da"", ""liberdade"", ""de"", ""expressao"", ""que"", ""e"", ""condicao"", ""fundamental"", ""a"", ""existencia"", ""do"", ""estado"", ""democratico"", ""o"", ""ser"", ""humano"", ""deve"", ""ser"", ""livre"", ""para"", ""manifestar"", ""suas"", ""ideias"", ""acessar"", ""informacoes"", ""professar"", ""uma"", ""religiao"", ""escolher"", ""seus"", ""representantes"", ""de"", ""todas"", ""as"", ""formas"", ""que"", ""o"", ""estado"", ""de"", ""direito"", ""lhe"", ""garante"", ""defesa"", ""intransigente"", ""da"", ""liberdade"", ""de"", ""imprensa"", ""forca"", ""social"", ""necessaria"", ""a"", ""saude"", ""da"", ""democracia"", ""a"", ""imprensa"", ""deve"", ""ter"", ""garantidos"", ""respeito"", ""e"", ""seguranca"", ""para"", ""que"", ""possa"", ""exercer"", ""sem"", ""restricoes"", ""ou"", ""riscos"", ""o"", ""trabalho"", ""essencial"", ""de"", ""levar"", ""aos"", ""cidadaos"", ""a"", ""informacao"", ""a"", ""critica"", ""os"", ""elementos"", ""do"", ""contraditorio"", ""sem"", ""os"", ""quais"", ""nao"", ""existe"", ""sociedade"", ""verdadeiramente"", ""livre""]"
