chunk_id,chunk_text,preprocess_agenda,tokens
10,Vencemos a inflação galopante que extorquia os mais pobres e inviabilizava um crescimento econômico sustentável.,vencer o inflacao galopante que extorquiar o mais pobre e inviabilizar um crescimento economico sustentavel,"[""vencer"", ""o"", ""inflacao"", ""galopante"", ""que"", ""extorquiar"", ""o"", ""mais"", ""pobre"", ""e"", ""inviabilizar"", ""um"", ""crescimento"", ""economico"", ""sustentavel""]"
11,"Ainda não vencemos, mas conquistamos avanços muito expressivos no combate ao analfabetismo, à fome, às doenças endêmicas.",ainda nao vencer mas conquistar avanco muito expressivo em o combate a o analfabetismo o fome o doenca endemico,"[""ainda"", ""nao"", ""vencer"", ""mas"", ""conquistar"", ""avanco"", ""muito"", ""expressivo"", ""em o"", ""combate"", ""a o"", ""analfabetismo"", ""o"", ""fome"", ""o"", ""doenca"", ""endemico""]"
12,"Vivemos um momento de desencanto e desalento com as instituições democráticas que tem sua razão de ser. Porém, não podemos deixar que as dificuldades conjunturais comprometam nossa confiança na Democracia nem que nos impeçam de reconhecer o muito que avançamos nos últimos trinta anos.",viver um momento de desencanto e desalento com o instituicoe democratico que ter seu razao de ser porem nao poder deixar que o dificuldade conjuntural comprometar nosso confianca em o democracia nem que nós impec de reconhecer o muito que avancamos em o ultimo trinta ano,"[""viver"", ""um"", ""momento"", ""de"", ""desencanto"", ""e"", ""desalento"", ""com"", ""o"", ""instituicoe"", ""democratico"", ""que"", ""ter"", ""seu"", ""razao"", ""de"", ""ser"", ""porem"", ""nao"", ""poder"", ""deixar"", ""que"", ""o"", ""dificuldade"", ""conjuntural"", ""comprometar"", ""nosso"", ""confianca"", ""em o"", ""democracia"", ""nem"", ""que"", ""nós"", ""impec"", ""de"", ""reconhecer"", ""o"", ""muito"", ""que"", ""avancamos"", ""em o"", ""ultimo"", ""trinta"", ""ano""]"
13,A Democracia nos permitiu vencer a inflação e colocar a economia brasileira nos trilhos da modernização e do crescimento econômico mais equitativo.,o democracia nós permitir vencer o inflacao e colocar o economia brasileiro em o trilho de o modernizacao e de o crescimento economico mais equitativo,"[""o"", ""democracia"", ""nós"", ""permitir"", ""vencer"", ""o"", ""inflacao"", ""e"", ""colocar"", ""o"", ""economia"", ""brasileiro"", ""em o"", ""trilho"", ""de o"", ""modernizacao"", ""e"", ""de o"", ""crescimento"", ""economico"", ""mais"", ""equitativo""]"
14,"Nos permitiu avançar na universalização do acesso à educação, nos deu as ferramentas para a implantação do maior sistema de saúde pública do mundo.",nós permitir avancar em o universalizacao de o acesso a educacao nós dar o ferramenta para o implantacao de o grande sistema de saude publicar de o mundo,"[""nós"", ""permitir"", ""avancar"", ""em o"", ""universalizacao"", ""de o"", ""acesso"", ""a"", ""educacao"", ""nós"", ""dar"", ""o"", ""ferramenta"", ""para"", ""o"", ""implantacao"", ""de o"", ""grande"", ""sistema"", ""de"", ""saude"", ""publicar"", ""de o"", ""mundo""]"
15,"Se tirarmos o foco das angústias presentes e direcionarmos o nosso olhar para o longo prazo, será inevitável a constatação de que, como nação, avançamos em muitos pontos e questões importantes, inclusive politicamente.",se tirar o foco de o angustia presente e direcionar o nosso olhar para o longo prazo sera inevitavel o constatacao de que como nacao avancamos em muito ponto e questoes importante inclusive politicamente,"[""se"", ""tirar"", ""o"", ""foco"", ""de o"", ""angustia"", ""presente"", ""e"", ""direcionar"", ""o"", ""nosso"", ""olhar"", ""para"", ""o"", ""longo"", ""prazo"", ""sera"", ""inevitavel"", ""o"", ""constatacao"", ""de"", ""que"", ""como"", ""nacao"", ""avancamos"", ""em"", ""muito"", ""ponto"", ""e"", ""questoes"", ""importante"", ""inclusive"", ""politicamente""]"
16,"Contamos com instituições sólidas, nos dando provas de que têm maturidade e força para resistir às intempéries e a iniciativas antidemocráticas.",contar com instituicoe solir nós dar prova de que ter maturidade e forca para resistir o intemperies e o iniciativa antidemocratico,"[""contar"", ""com"", ""instituicoe"", ""solir"", ""nós"", ""dar"", ""prova"", ""de"", ""que"", ""ter"", ""maturidade"", ""e"", ""forca"", ""para"", ""resistir"", ""o"", ""intemperies"", ""e"", ""o"", ""iniciativa"", ""antidemocratico""]"
17,"Estamos avançando na nossa obra de construção nacional. E lançar luzes sobre esses avanços e conquistas é fundamental para renovarmos a nossa confiança no futuro. Nós vamos chegar lá. Vamos dar certo como nação. Vamos conquistar, na raça e na luta, o Brasil que desejamos e queremos legar para nossos filhos e netos. Porém, o sucesso do Brasil e de cada um de nós dependerá do tamanho do nosso compromisso com o país e da nossa capacidade de deixarmos as diferenças de lado para trabalharmos por nosso objetivo comum: um Brasil democrático, livre, próspero e justo. O União Brasil traz em seu nome a motivação, o embasamento e a finalidade que respondem pela sua criação. Nascido da fusão de dois partidos fortes e em ascensão – DEM e PSL –, o União Brasil é um somatório de forças que tem como propósito SERVIR de base, de instrumento, de caminho para a pacificação, o entendimento, o diálogo construtivo, a conjunção de esforços que são imprescindíveis para a prosperidade e a paz que os brasileiros desejam e merecem ter. Fortalecer a circulação de ideias é o melhor modo de identificar na agenda política nacional os pontos que todos temos em comum e assim construir consensos. A experiência tem mostrado repetidamente: somos capazes de grandes conquistas quando trabalhamos juntos. Queremos reunir força construtiva. O União Brasil, que nasce como o maior partido do país em número de lideranças no Parlamento Nacional, almeja ser o maior partido em eficiência na entrega de resultados aos brasileiros. O União Brasil também antecipa o movimento tão necessário de aprimoramento da Democracia brasileira, por meio da aglutinação de ideias e de propostas comuns em um menor número de partidos políticos.",estar avancar em o nosso obra de construcao nacional e lancar luz sobre esse avanco e conquista e fundamental para renovar o nosso confianca em o futuro nós ir chegar la ir dar certo como nacao ir conquistar em o raca e em o luta o brasil que desejar e querer legar para nosso filho e neto porem o sucesso de o brasil e de cada um de nós dependerar de o tamanho de o nosso compromisso com o pai e de o nosso capacidade de deixar o diferencas de lado para trabalhar por nosso objetivo comum um brasil democratico livre prospero e justo o uniao brasil trazer em seu nome o motivacao o embasamento e o finalidade que responder por o seu criacao nascer de o fusao de dois partido forte e em ascensao dem e psl o uniao brasil e um somatorio de forca que ter como proposito servir de base de instrumento de caminho para o pacificacao o entendimento o dialogo construtivo a conjuncao de esforco que sao imprescindivel para o prosperidade e o paz que o brasileiro desejar e merecer ter fortalecer o circulacao de ideia e o bom modo de identificar em o agenda politico nacional o ponto que todo ter em comum e assim construir consenso o experiencia ter mostrar repetidamente ser capaz de grande conquista quando trabalhar junto querer reunir forca construtivo o uniao brasil que nascer como o grande partido de o pai em numero de lideranca em o parlamento nacional almejar ser o grande partido em eficiencia em o entrega de resultado a o brasileiro o uniao brasil tambem antecipar o movimento tao necessario de aprimoramento de o democracia brasileiro por meio de o aglutinacao de ideia e de proposta comum em um pequeno numero de partido politico,"[""estar"", ""avancar"", ""em o"", ""nosso"", ""obra"", ""de"", ""construcao"", ""nacional"", ""e"", ""lancar"", ""luz"", ""sobre"", ""esse"", ""avanco"", ""e"", ""conquista"", ""e"", ""fundamental"", ""para"", ""renovar"", ""o"", ""nosso"", ""confianca"", ""em o"", ""futuro"", ""nós"", ""ir"", ""chegar"", ""la"", ""ir"", ""dar"", ""certo"", ""como"", ""nacao"", ""ir"", ""conquistar"", ""em o"", ""raca"", ""e"", ""em o"", ""luta"", ""o"", ""brasil"", ""que"", ""desejar"", ""e"", ""querer"", ""legar"", ""para"", ""nosso"", ""filho"", ""e"", ""neto"", ""porem"", ""o"", ""sucesso"", ""de o"", ""brasil"", ""e"", ""de"", ""cada"", ""um"", ""de"", ""nós"", ""dependerar"", ""de o"", ""tamanho"", ""de o"", ""nosso"", ""compromisso"", ""com"", ""o"", ""pai"", ""e"", ""de o"", ""nosso"", ""capacidade"", ""de"", ""deixar"", ""o"", ""diferencas"", ""de"", ""lado"", ""para"", ""trabalhar"", ""por"", ""nosso"", ""objetivo"", ""comum"", ""um"", ""brasil"", ""democratico"", ""livre"", ""prospero"", ""e"", ""justo"", ""o"", ""uniao"", ""brasil"", ""trazer"", ""em"", ""seu"", ""nome"", ""o"", ""motivacao"", ""o"", ""embasamento"", ""e"", ""o"", ""finalidade"", ""que"", ""responder"", ""por o"", ""seu"", ""criacao"", ""nascer"", ""de o"", ""fusao"", ""de"", ""dois"", ""partido"", ""forte"", ""e"", ""em"", ""ascensao"", ""dem"", ""e"", ""psl"", ""o"", ""uniao"", ""brasil"", ""e"", ""um"", ""somatorio"", ""de"", ""forca"", ""que"", ""ter"", ""como"", ""proposito"", ""servir"", ""de"", ""base"", ""de"", ""instrumento"", ""de"", ""caminho"", ""para"", ""o"", ""pacificacao"", ""o"", ""entendimento"", ""o"", ""dialogo"", ""construtivo"", ""a"", ""conjuncao"", ""de"", ""esforco"", ""que"", ""sao"", ""imprescindivel"", ""para"", ""o"", ""prosperidade"", ""e"", ""o"", ""paz"", ""que"", ""o"", ""brasileiro"", ""desejar"", ""e"", ""merecer"", ""ter"", ""fortalecer"", ""o"", ""circulacao"", ""de"", ""ideia"", ""e"", ""o"", ""bom"", ""modo"", ""de"", ""identificar"", ""em o"", ""agenda"", ""politico"", ""nacional"", ""o"", ""ponto"", ""que"", ""todo"", ""ter"", ""em"", ""comum"", ""e"", ""assim"", ""construir"", ""consenso"", ""o"", ""experiencia"", ""ter"", ""mostrar"", ""repetidamente"", ""ser"", ""capaz"", ""de"", ""grande"", ""conquista"", ""quando"", ""trabalhar"", ""junto"", ""querer"", ""reunir"", ""forca"", ""construtivo"", ""o"", ""uniao"", ""brasil"", ""que"", ""nascer"", ""como"", ""o"", ""grande"", ""partido"", ""de o"", ""pai"", ""em"", ""numero"", ""de"", ""lideranca"", ""em o"", ""parlamento"", ""nacional"", ""almejar"", ""ser"", ""o"", ""grande"", ""partido"", ""em"", ""eficiencia"", ""em o"", ""entrega"", ""de"", ""resultado"", ""a o"", ""brasileiro"", ""o"", ""uniao"", ""brasil"", ""tambem"", ""antecipar"", ""o"", ""movimento"", ""tao"", ""necessario"", ""de"", ""aprimoramento"", ""de o"", ""democracia"", ""brasileiro"", ""por"", ""meio"", ""de o"", ""aglutinacao"", ""de"", ""ideia"", ""e"", ""de"", ""proposta"", ""comum"", ""em"", ""um"", ""pequeno"", ""numero"", ""de"", ""partido"", ""politico""]"
18,Nossa Democracia é jovem.,nosso democracia e jovem,"[""nosso"", ""democracia"", ""e"", ""jovem""]"
19,"E é natural que em sua trajetória de amadurecimento se computem acertos, erros e ajustes.",e e natural que em seu trajetoria de amadurecimento se computar acerto erro e ajuste,"[""e"", ""e"", ""natural"", ""que"", ""em"", ""seu"", ""trajetoria"", ""de"", ""amadurecimento"", ""se"", ""computar"", ""acerto"", ""erro"", ""e"", ""ajuste""]"
20,"A miríade de partidos que temos hoje confunde o eleitor, favorece o fisiologismo, dificulta enormemente a construção de consensos direcionados pelo interesse nacional e mina a confiança dos brasileiros na política e na própria Democracia. Nesse sentido, o União Brasil espera ser exemplo e inspiração.",o miriade de partido que ter hoje confunder o eleitor favorecer o fisiologismo dificultar enormemente a construcao de consenso direcionar por o interesse nacional e minar o confianca de o brasileiro em o politica e em o proprio democracia em esse sentido o uniao brasil esperar ser exemplo e inspiracao,"[""o"", ""miriade"", ""de"", ""partido"", ""que"", ""ter"", ""hoje"", ""confunder"", ""o"", ""eleitor"", ""favorecer"", ""o"", ""fisiologismo"", ""dificultar"", ""enormemente"", ""a"", ""construcao"", ""de"", ""consenso"", ""direcionar"", ""por o"", ""interesse"", ""nacional"", ""e"", ""minar"", ""o"", ""confianca"", ""de o"", ""brasileiro"", ""em o"", ""politica"", ""e"", ""em o"", ""proprio"", ""democracia"", ""em esse"", ""sentido"", ""o"", ""uniao"", ""brasil"", ""esperar"", ""ser"", ""exemplo"", ""e"", ""inspiracao""]"
21,DEM e PSL vinham de trajetórias de fortalecimento e crescimento recentes.,dem e psl vinhr de trajetorias de fortalecimento e crescimento recente,"[""dem"", ""e"", ""psl"", ""vinhr"", ""de"", ""trajetorias"", ""de"", ""fortalecimento"", ""e"", ""crescimento"", ""recente""]"
22,O DEM aumentou em mais de 70% o número de prefeitos e vereadores eleitos no último pleito.,o dem aumentar em mais de 70 o numero de prefeito e vereador eleitos em o ultimo pleito,"[""o"", ""dem"", ""aumentar"", ""em"", ""mais"", ""de"", ""70"", ""o"", ""numero"", ""de"", ""prefeito"", ""e"", ""vereador"", ""eleitos"", ""em o"", ""ultimo"", ""pleito""]"
23,O PSL triplicou seu número de prefeituras.,o psl triplicar seu numero de prefeitura,"[""o"", ""psl"", ""triplicar"", ""seu"", ""numero"", ""de"", ""prefeitura""]"
24,"Não se constrói uma fusão entre duas forças políticas expressivas sem renúncia, muita flexibilidade e compromisso com o futuro.",nao se constroir um fusao entre dois forca politico expressivo sem renuncia muito flexibilidade e compromisso com o futuro,"[""nao"", ""se"", ""constroir"", ""um"", ""fusao"", ""entre"", ""dois"", ""forca"", ""politico"", ""expressivo"", ""sem"", ""renuncia"", ""muito"", ""flexibilidade"", ""e"", ""compromisso"", ""com"", ""o"", ""futuro""]"
25,"Nosso número é o 44, algarismos que refletem, dobrados, os nossos quatro grandes princípios imutáveis e inegociáveis: • O valor da Democracia como sistema político pautado pela tolerância, pluralidade, respeito e diálogo.",nosso numero e o 44 algarismo que refletir dobrar o nosso quatro grande principio imutavel e inegociavel o valor de o democracia como sistema politico pautar por o tolerancia pluralidade respeito e dialogo,"[""nosso"", ""numero"", ""e"", ""o"", ""44"", ""algarismo"", ""que"", ""refletir"", ""dobrar"", ""o"", ""nosso"", ""quatro"", ""grande"", ""principio"", ""imutavel"", ""e"", ""inegociavel"", ""o"", ""valor"", ""de o"", ""democracia"", ""como"", ""sistema"", ""politico"", ""pautar"", ""por o"", ""tolerancia"", ""pluralidade"", ""respeito"", ""e"", ""dialogo""]"
26,• O valor do Estado como garantidor dos direitos sociais básicos da população. • O valor da Liberdade como condição para a busca de realização individual. • O valor da Família como esteio da pessoa e base da sociedade.,o valor de o estado como garantidor de o direito social basico de o populacao o valor de o liberdade como condicao para o busca de realizacao individual o valor de o familia como esteio de o pessoa e base de o sociedade,"[""o"", ""valor"", ""de o"", ""estado"", ""como"", ""garantidor"", ""de o"", ""direito"", ""social"", ""basico"", ""de o"", ""populacao"", ""o"", ""valor"", ""de o"", ""liberdade"", ""como"", ""condicao"", ""para"", ""o"", ""busca"", ""de"", ""realizacao"", ""individual"", ""o"", ""valor"", ""de o"", ""familia"", ""como"", ""esteio"", ""de o"", ""pessoa"", ""e"", ""base"", ""de o"", ""sociedade""]"
27,"Sobre esses pilares iniciamos a missão de resgatar o otimismo, recapturar o espírito positivo e restaurar a confiança dos brasileiros na política, na Democracia e no Brasil. Para isso, nossas principais ferramentas serão o diálogo, a transparência, o compromisso com a palavra empenhada, a excelência na formação de nossos quadros partidários, a prioridade do interesse coletivo e o Amor pelo Brasil. E, para darmos início à nossa jornada, com transparência e firmeza, aqui estão os 44 princípios que abraçamos, os compromissos que assumimos com os brasileiros: 1 2 Defesa intransigente da democracia, que é para nós valor fundamental e inegociável.",sobre esse pilar iniciar o missao de resgatar o otimismo recapturar o espirito positivo e restaurar o confianca de o brasileiro em o politica em o democracia e em o brasil para isso nosso principal ferramenta serao o dialogo o transparencia o compromisso com o palavra empenhar o excelencia em o formacao de nosso quadro partidarios o prioridade de o interesse coletivo e o amor por o brasil e para dar inicio o nosso jornada com transparencia e firmeza aqui estao o 44 principio que abracar o compromisso que assumir com o brasileiro 1 2 defesa intransigente de o democracia que e para em o valor fundamental e inegociavel,"[""sobre"", ""esse"", ""pilar"", ""iniciar"", ""o"", ""missao"", ""de"", ""resgatar"", ""o"", ""otimismo"", ""recapturar"", ""o"", ""espirito"", ""positivo"", ""e"", ""restaurar"", ""o"", ""confianca"", ""de o"", ""brasileiro"", ""em o"", ""politica"", ""em o"", ""democracia"", ""e"", ""em o"", ""brasil"", ""para"", ""isso"", ""nosso"", ""principal"", ""ferramenta"", ""serao"", ""o"", ""dialogo"", ""o"", ""transparencia"", ""o"", ""compromisso"", ""com"", ""o"", ""palavra"", ""empenhar"", ""o"", ""excelencia"", ""em o"", ""formacao"", ""de"", ""nosso"", ""quadro"", ""partidarios"", ""o"", ""prioridade"", ""de o"", ""interesse"", ""coletivo"", ""e"", ""o"", ""amor"", ""por o"", ""brasil"", ""e"", ""para"", ""dar"", ""inicio"", ""o"", ""nosso"", ""jornada"", ""com"", ""transparencia"", ""e"", ""firmeza"", ""aqui"", ""estao"", ""o"", ""44"", ""principio"", ""que"", ""abracar"", ""o"", ""compromisso"", ""que"", ""assumir"", ""com"", ""o"", ""brasileiro"", ""1"", ""2"", ""defesa"", ""intransigente"", ""de o"", ""democracia"", ""que"", ""e"", ""para"", ""em o"", ""valor"", ""fundamental"", ""e"", ""inegociavel""]"
28,"Somente a democracia iguala todos os cidadãos pelo direito ao voto e nos garante que, mesmo sob a égide da vontade da maioria, os direitos das minorias sejam respeitados e seja assegurada a alternância do poder. Repúdio a todas as formas de totalitarismo ou de autoritarismo. A defesa do Estado deve sempre incluir o respeito às liberdades fundamentais, que constituem a base da Democracia. Rejeitamos os extremismos, os radicalismos, a demagogia e o populismo irresponsável.",somente o democracia igualar todo o cidadao por o direito a o voto e nós garantir que mesmo sob o egide de o vontade de o maioria o direito de o minoria ser respeitar e ser assegurar o alternancia de o poder repudio a todo o forma de totalitarismo ou de autoritarismo o defesa de o estado dever sempre incluir o respeito o liberdade fundamental que constituir o base de o democracia rejeitar o extremismo o radicalismo o demagogia e o populismo irresponsavel,"[""somente"", ""o"", ""democracia"", ""igualar"", ""todo"", ""o"", ""cidadao"", ""por o"", ""direito"", ""a o"", ""voto"", ""e"", ""nós"", ""garantir"", ""que"", ""mesmo"", ""sob"", ""o"", ""egide"", ""de o"", ""vontade"", ""de o"", ""maioria"", ""o"", ""direito"", ""de o"", ""minoria"", ""ser"", ""respeitar"", ""e"", ""ser"", ""assegurar"", ""o"", ""alternancia"", ""de o"", ""poder"", ""repudio"", ""a"", ""todo"", ""o"", ""forma"", ""de"", ""totalitarismo"", ""ou"", ""de"", ""autoritarismo"", ""o"", ""defesa"", ""de o"", ""estado"", ""dever"", ""sempre"", ""incluir"", ""o"", ""respeito"", ""o"", ""liberdade"", ""fundamental"", ""que"", ""constituir"", ""o"", ""base"", ""de o"", ""democracia"", ""rejeitar"", ""o"", ""extremismo"", ""o"", ""radicalismo"", ""o"", ""demagogia"", ""e"", ""o"", ""populismo"", ""irresponsavel""]"
29,"3 4 5 6 Sustentação da crença de que os homens são basicamente iguais em direitos e que a pessoa humana é inviolável em sua dignidade, não podendo sofrer quaisquer restrições que não aquelas necessárias à preservação de sua própria integridade e de seu semelhante, e à defesa do bem comum.",3 4 5 6 sustentacao de o crenca de que o homem sao basicamente igual em direito e que o pessoa humano e inviolavel em seu dignidade nao poder sofrer qualquer restricoe que nao aquele necessaria a preservacao de seu propria integridade e de seu semelhante e o defesa de o bem comum,"[""3"", ""4"", ""5"", ""6"", ""sustentacao"", ""de o"", ""crenca"", ""de"", ""que"", ""o"", ""homem"", ""sao"", ""basicamente"", ""igual"", ""em"", ""direito"", ""e"", ""que"", ""o"", ""pessoa"", ""humano"", ""e"", ""inviolavel"", ""em"", ""seu"", ""dignidade"", ""nao"", ""poder"", ""sofrer"", ""qualquer"", ""restricoe"", ""que"", ""nao"", ""aquele"", ""necessaria"", ""a"", ""preservacao"", ""de"", ""seu"", ""propria"", ""integridade"", ""e"", ""de"", ""seu"", ""semelhante"", ""e"", ""o"", ""defesa"", ""de o"", ""bem"", ""comum""]"
30,"Zelo pelo patrimônio da liberdade de expressão, que é condição fundamental à existência do Estado democrático. O ser humano deve ser livre para manifestar suas ideias, acessar informações, professar uma religião, escolher seus representantes, de todas as formas que o Estado de Direito lhe garante. Defesa intransigente da Liberdade de Imprensa, força social necessária à saúde da Democracia. A Imprensa deve ter garantidos respeito e segurança, para que possa exercer sem restrições ou riscos o trabalho essencial de levar aos cidadãos a informação, a crítica, os elementos do contraditório sem os quais não existe sociedade verdadeiramente livre.",zelo por o patrimonio de o liberdade de expressao que e condicao fundamental o existencia de o estado democratico o ser humano dever ser livre para manifestar seu ideia acessar informacoe professar um religiao escolher seu representante de todo o forma que o estado de direito ele garantir defesa intransigente de o liberdade de imprensa forca social necessar o saude de o democracia o imprensa dever ter garantir respeito e seguranca para que poder exercer sem restricoes ou risco o trabalho essencial de levar a o cidadao a informacao o criticar o elemento de o contraditorio sem o qual nao existir sociedade verdadeiramente livre,"[""zelo"", ""por o"", ""patrimonio"", ""de o"", ""liberdade"", ""de"", ""expressao"", ""que"", ""e"", ""condicao"", ""fundamental"", ""o"", ""existencia"", ""de o"", ""estado"", ""democratico"", ""o"", ""ser"", ""humano"", ""dever"", ""ser"", ""livre"", ""para"", ""manifestar"", ""seu"", ""ideia"", ""acessar"", ""informacoe"", ""professar"", ""um"", ""religiao"", ""escolher"", ""seu"", ""representante"", ""de"", ""todo"", ""o"", ""forma"", ""que"", ""o"", ""estado"", ""de"", ""direito"", ""ele"", ""garantir"", ""defesa"", ""intransigente"", ""de o"", ""liberdade"", ""de"", ""imprensa"", ""forca"", ""social"", ""necessar"", ""o"", ""saude"", ""de o"", ""democracia"", ""o"", ""imprensa"", ""dever"", ""ter"", ""garantir"", ""respeito"", ""e"", ""seguranca"", ""para"", ""que"", ""poder"", ""exercer"", ""sem"", ""restricoes"", ""ou"", ""risco"", ""o"", ""trabalho"", ""essencial"", ""de"", ""levar"", ""a o"", ""cidadao"", ""a"", ""informacao"", ""o"", ""criticar"", ""o"", ""elemento"", ""de o"", ""contraditorio"", ""sem"", ""o"", ""qual"", ""nao"", ""existir"", ""sociedade"", ""verdadeiramente"", ""livre""]"
