doc_id,topic,probability,source_file,preprocess_agenda
278,2,0.999687910079956,conteudo programatico mdb_preprocess.csv,a visao de escola do futuro sintetiza um espaco inovador de educacao com novas formas de aprendizagem um espaco fisico que contemple um ambiente capaz de conectar o aluno em qualquer bairro de uma cidade brasileira a tecnologia inovacao e novos modelos de aprendizagem deve ser estimulada a implementacao de escolas com curriculo academico enxuto e com altas expectativas de aprendizagem com parte do curriculo voltado ao desenvolvimento de aspectos da vida emocional soft skills e educacao digital em todo o curriculo inclusive sobre limites e uso adequado dos recursos digitais nesta direcao a alfabetizacao na idade certa deve ser tratada como prioridade absoluta experiencias bem sucedidas demonstram que com forte articulacao interfederativa e possivel superar o atraso nesse processo um dos fatores que mais comprometem o desempenho escolar ao longo da vida outro fator determinante da melhora da qualidade da educacao reside em um grande e vital redirecionamento que nosso pais nossa causa caminhos para o brasil principais ideias e propostas politicas e iniciativas para execucao regulamentacao e estimulo primeira infancia e educacao infantil com integracao de acoes com saude e social integracao de acoes a principal prioridade deve ser o fortalecimento da assistencia integral a crianca brasileira na primeira infancia etapa decisiva para o desenvolvimento humano para isso e fundamental estabelecer uma atuacao articulada entre as areas da saude educacao assistencia social e sistema de justica com integracao de dados e acompanhamento continuo a esfera de governanca da primeira infancia acoes da primeira infancia hoje no ambito da snapi secretaria nacional de atencao a primeira infancia no ministerio de desenvolvimento e assistencia social deve ser fortalecida para possibilitar maior atuacao interministerial na gestao da primeira infancia tambem deve ser mais enfatizada a colaboracao e integracao entre todas as esferas criterio de priorizacao para vagas em creches conforme o perfil das criancas atendidas priorizando a criancas em situacao de pobreza ou familias beneficiarias de programas sociais b criancas em situacao de monoparentalidade e c criancas com maes economicamente ativas ou com empregabilidade dependente da disponibilidade de vaga visitas domiciliares as familias em vulnerabilidade no ambito da acao integrada entre educacao saude e assistencia social nos municipios e fundamental intensificar o programa de visitas domiciliares as familias promovendo maior sinergia entre as politicas publicas e ampliando a efetividade do cuidado com as infancias incorporacao das metas e avaliacao da educacao infantil ao saeb a educacao infantil deve ser integrada ao saeb sistema de avaliacao da educacao basica ou ser criado um sistema de avaliacao proprio e especifico para essa etapa e essencial que essa avaliacao contemple o desenvolvimento integral da crianca considerando multiplas dimensoes de aprendizagem e desenvolvimento 93 92 fundacao ulysses guimaraes mdb formacao inicial e continuada de professores uma politica abrangente para a carreira docente a qualidade e motivacao docentes sao um aspecto decisivo da qualidade da educacao as mudancas passam por novas formas de recrutamento selecao formacao e engajamento permanente a estrategia para atingir esse objetivo e as politicas adotadas devem ter carater abrangente e devem estar explicitas no sistema nacional de educacao transicao da modalidade de ensino de licenciatura para majoritariamente presencial deve se estimular que os cursos de licenciatura contem com o maximo possivel de carga horaria presencial superando o patamar previsto na regulacao vigente que estabelece um minimo de 50 de aulas presenciais para isso e necessario promover mudancas nas diretrizes nacionais de formacao docente regulamentando de forma mais clara as modalidades presencial e semipresencial recomenda se que como regra geral as licenciaturas adotem pelo menos 70 de carga horaria presencial reservando o modelo de 50 exclusivamente para contextos geograficos especificos e desafiadores plena implementacao de prova nacional docente com bolsas para os professores com melhor desempenho tornar obrigatoria a prova nacional docente para ingresso na carreira docente como certificacao nacional de carreira respeitando regras e editais estaduais e municipais mas fazendo da pontuacao na prova o criterio primordial de classificacao pode ser criada uma bolsa ou remuneracao extra nao permanente como se fosse uma segunda carreira alem de acesso a formacao continuada para os professores certificados e com melhor pontuacao uma vez atendidos os seguintes criterios desempenho da escola no ideb assiduidade e pontualidade alem da participacao na formacao continuada
167,2,0.99928218126297,conteudo programatico mdb_preprocess.csv,a partir do momento em que se reduz o deficit e o servico da divida combinado a um controle mais rigido das despesas publicas e possivel mitigar o processo de extracao fiscal caracterizado pelo estrangulamento do setor privado em decorrencia do crescimento das despesas estatais em ritmo superior ao do pib gerando elevacao dos custos para financiar essa diferenca responsabilidade nas financas publicas retomada de superavits primarios e garantia do fundamento fiscal o mais forte fundamento da retomada da confianca na economia capaz de reduzir os custos de transacao e os juros alem de permitir o controle inflacionario encontra se no cerne do proprio estado brasileiro a pratica da responsabilidade fiscal com a gradual reducao do deficit e a retomada de superavits primarios a partir do reequilibrio das contas publicas esse processo e reflexo de mudancas institucionais e estruturais bem como de um governo comprometido com a austeridade dentre as evolucoes institucionais um arcabouco legal das financas publicas mais moderno simples e transparente para que isso se concretize e indispensavel aprofundar a compreensao das transformacoes institucionais e estruturais ocorridas no ambito do estado sobretudo daquelas que impactam diretamente as contas publicas temas que tem sido objeto da causa mobilizadora voltada ao reequilibrio financeiro do estado brasileiro a reducao da divida publica e do custo de sua rolagem nosso pais nossa causa caminhos para o brasil esses aspectos de natureza fiscal partem de cinco pontos centrais o aspecto fiscal tributario relacionado a arrecadacao e a implementacao efetiva da reforma tributaria o controle das despesas publicas abrangendo uniao estados e municipios com especial atencao a despesa de pessoal mudancas modernizacao e adaptacao no modelo previdenciario a gestao do orcamento publico e a responsabilidade orcamentaria a reforma estrutural e funcional do estado brasileiro reduzindo a despesa publica e ampliando a oferta de servicos com maior eficiencia
339,2,0.9992395639419556,conteudo programatico mdb_preprocess.csv,ha mudancas significativas na demografia na cultura e no mapa epidemiologico mas a principal carencia da saude do brasileiro e por maior sinergia e integracao o brasil e um dos maiores consumidores de saude no mundo sendo responsavel 109 108 fundacao ulysses guimaraes mdb a evolucao no sistema de saude passa por alguns vertices catalisadores principais listados a seguir principais ideias e propostas politicas e iniciativas para execucao regulamentacao e estimulo maior enfase e resolutividade na atencao primaria fortalecendo a prevencao de doencas cronicas maior digitalizacao da estrategia de saude da familia de forma a dinamizar o acompanhamento cadastro e mobilidade das equipes aumento das atividades de prevencao na rede de saude e de campanhas de saude publica em todas as midias com a transicao epidemiologica doencas cronicas suplantam as doencas infecciosas em incidencia campanhas que se contraponham a desinformacao na saude especialmente sobre vacinacao prevencao campanhas de saude publica de prevencao de doencas cronicas ha uma transicao epidemiologica mais doencas cronicas e menos doencas infecciosas dentre os temas para prevencao estao a conscientizacao sobre ma alimentacao consumo de bebidas alcoolicas e tabagismo assim como a necessidade da cobertura de vacinacao correta especial atencao a melhoria da saude das mulheres com unidades especializadas as faixas etarias femininas e prioridade na implementacao do prontuario eletronico melhoria das rotinas de atendimento nas unidades basicas de saude com maior compartilhamento de protocolos melhor preparacao para a economia do cuidado atendendo a demografia considerando questoes regulatorias de recursos humanos acompanhamento de idosos atencao a saude social ou seja a necessidade de interacao pessoal entre as pessoas como um elemento de prevencao a doencas relacionadas a solidao a partir da criacao de espacos de convivencia que nao sejam casa ou trabalho
348,2,0.9990940690040588,conteudo programatico mdb_preprocess.csv,caminhos para o brasil principais ideias e propostas politicas e iniciativas para execucao regulamentacao e estimulo maior rigor na graduacao especializacao e na educacao continuada para garantir mais qualidade na formacao de profissionais na area de saude assegurar de que todas as faculdades de medicina em operacao tenham um hospital de referencia homologado e estrutura e oferta adequadas para a residencia medica desenvolvimento juntamente com as entidades representativas e as universidades de exame nacional de habilitacao para a profissao medica como ja existente em varios paises e recentemente aprovado na camara dos deputados para medicina veterinaria seguindo para o senado aumento da contratacao de profissionais medicos formados com residencia no servico publico de saude buscando valorizar a atencao especializada e a formacao de profissionais identificacao de trilha especifica e remuneracao adequada para orientadores de residencia medica e especializacao ampliacao da estrutura em hospitais de media e alta complexidade para possibilitar o aumento da formacao continuada de profissionais medicos criacao de programa nacional de formacao continuada de profissionais da saude em todos os niveis com certificacoes acreditadas e acompanhadas pelos conselhos profissionais implementacao criteriosa da telemedicina para aumentar o acesso aos servicos principalmente especialidades medicas implementacao da telemedicina para atendimento a consultas especializadas em todo o brasil especialmente no interior e cidades pequenas seguindo protocolo estabelecido e para determinadas situacoes e incidencias especialmente consultas eletivas ampliacao das acoes de telemedicina no ambito do sus a partir de programas e protocolos especificos
130,2,0.9990250468254089,conteudo programatico mdb_preprocess.csv,caminhos para o brasil as causas mobilizadoras 39 38 fundacao ulysses guimaraes mdb as causas mobilizadoras representam temas estruturantes com elevado potencial de impacto positivo e transformacao da realidade elas delineiam as linhas de mudanca necessarias para modernizar o brasil funcionando como plataforma de acao politica e visao de futuro aberta democratica e comprometida com o necessario apontamento de prioridades sao ao mesmo tempo ponto de partida e destino de uma trajetoria que busca evolucao social desenvolvimento sustentavel e fortalecimento das instituicoes essas causas constituem uma agenda de atualizacao urgente voltada para preparar o brasil para os desafios do presente e para as exigencias das proximas decadas enfrentam de maneira integrada tanto as questoes internas quanto os desafios impostos por um mundo cada vez mais interdependente no qual a capacidade de projetar oportunidades reduzir vulnerabilidades e liderar transformacoes sera determinante ao mobilizar sociedade governo e instituicoes em torno de compromissos comuns essas causas geram um efeito catalisador articulam politicas publicas posicionamentos estrategicos e decisoes orcamentarias em favor de uma direcao consistente e propositiva para o pais este documento procura destacar ideias propostas e iniciativas em uma sequencia de politicas publicas ordenadas segundo os tres eixos estruturantes e a logica de que um governo democratico funcional e responsavel fortalece capacita e empodera os brasileiros em direcao ao progresso economico e desenvolvimento sustentavel do pais
88,3,0.9750539064407349,conteudo programatico mdb_preprocess.csv,23 fundacao ulysses guimaraes mdb nosso pais nossa causa
329,3,0.9457637667655945,conteudo programatico mdb_preprocess.csv,nosso pais nossa causa
280,3,0.9457637667655945,conteudo programatico mdb_preprocess.csv,nosso pais nossa causa
287,3,0.9457637667655945,conteudo programatico mdb_preprocess.csv,nosso pais nossa causa
340,3,0.9457637667655945,conteudo programatico mdb_preprocess.csv,nosso pais nossa causa
135,4,0.999236524105072,conteudo programatico mdb_preprocess.csv,seguranca institucional com profundo respeito aos preceitos constitucionais para possibilitar investimentos de longo prazo e fortalecer a confianca nas instituicoes brasileiras esse avanco depende sobretudo de uma mudanca de postura das liderancas politicas e necessario cultivar uma visao de medio e longo prazo priorizando o dialogo o respeito as competencias constitucionais e a elaboracao de politicas publicas dentro do marco legal ja vigente cabe aos tres poderes em especial ao executivo e ao legislativo protagonizarem um esforco comum para solucionar controversias de forma democratica e transparente reduzindo a sobrecarga desnecessaria ao judiciario e fortalecendo a confianca no sistema republicano e essencial ampliar a seguranca institucional e juridica para que o brasil avance rumo a um novo patamar de credibilidade condicao indispensavel para atrair investimentos de longo prazo reduzir o risco pais e simplificar as regras que regem o funcionamento do estado entre os fundamentos dessa estabilidade estao o respeito aos contratos a autoridade das agencias reguladoras e a observancia dos limites e da harmonia entre os poderes executivo legislativo e judiciario a previsibilidade nas relacoes contratuais e decisiva para a viabilidade de grandes investimentos em infraestrutura servicos e inovacao com reflexos diretos sobre a economia e a tomada de decisoes estrategicas isso exige preservar e fortalecer garantias institucionais de orgaos como o banco central e as agencias reguladoras assim como manter canais de dialogo permanentes entre as instituicoes respeitando os limites da constituicao e promovendo a harmonia entre os poderes nao como retorica mas como pratica cotidiana da democracia por outro lado a inseguranca institucional gera custos elevados desestimula investidores nacionais e internacionais eleva o spread bancario encarece a taxa de juros atrasa obras bloqueia parcerias e compromete o 43 42 fundacao ulysses guimaraes mdb para ampliar a capacidade de insercao do brasil na disputa tecnoeconomica global
100,4,0.999141275882721,conteudo programatico mdb_preprocess.csv,27 26 fundacao ulysses guimaraes mdb encontros regionais 24 03 encontro regional do parana 12 05 seminario caminhos do agro em florianopolis 14 05 seminario caminhos para a inclusao em porto alegre 17 05 encontro regional de sao paulo 21 05 seminario caminhos dos municipios no brasil real em brasilia 22 05 encontro regional do amapa 02 06 encontro regional do maranhao 13 06 encontro regional de alagoas 20 06 encontro regional do amazonas parte 1 e parte 2 27 06 encontro regional do ceara 30 06 encontro regional de minas gerais montes claros 04 07 encontro regional de rondonia 11 07 encontro regional de santa catarina 22 07 encontro regional de pernambuco 31 07 encontro regional de sergipe 07 08 encontro regional de minas gerais belo horizonte 08 08 encontro regional de mato grosso 11 08 encontro regional do rio de janeiro 12 08 encontro regional do distrito federal 14 08 encontro regional do rio de janeiro 25 08 encontro regional da bahia 12 09 encontro regional do mato grosso do sul 15 09 encontro regional do rio grande do sul 18 09 encontro regional do acre 25 09 encontro regional do para debates presenciais nos estados mobilizando liderancas locais militancia e sociedade civil encontro regional realizado em sao paulo em 17 05 2025 nosso pais nossa causa caminhos para o brasil i i co nteu d o p ro g ramati co caminhos para o brasil a nossa causa o brasil e de todos escaneie o qr code com a camera do celular e assista o video manifesto caminhos para o brasil
352,4,0.9976906776428223,conteudo programatico mdb_preprocess.csv,melhoria da seguranca interna e reducao da criminalidade a partir de acoes de prevencao e de uma seguranca publica integrada presente e tecnologicamente preparada o tema da seguranca publica e uma questao de estado que nao comporta abordagens ideologicas nem espaco para negociacoes politicas trata se de um processo continuo no qual nao ha uma guerra contra o crime que possa ser vencida de forma definitiva o combate ao crime e a ilegalidade exige preparacao diaria diante de dinamicas que se adaptam se transformam e se expandem geograficamente tanto dentro do brasil quanto para alem de suas fronteiras
106,4,0.9973695278167725,conteudo programatico mdb_preprocess.csv,nosso pais nossa causa caminhos para o brasil i i co nteu d o p ro g ramati co caminhos para o brasil mas a capacidade de recuperacao do povo brasileiro e o coracao da mudanca ao recuperar a confianca e a credibilidade das instituicoes e das liderancas para tratar das questoes essenciais do pais acima de diferencas ideologicas partidarias ou setoriais rompe se a inercia provocada pela polarizacao e resgata se a centralidade da agenda nacional em torno das solucoes que o brasil precisa construir
277,4,0.9970242381095886,conteudo programatico mdb_preprocess.csv,entre as medidas prioritarias destaca se a atencao especial a primeira infancia etapa critica entre zero e seis anos decisiva para o desenvolvimento cognitivo essa atencao deve vir acompanhada de uma alocacao de recursos proporcional a importancia dessa fase no mesmo sentido e urgente investir na requalificacao dos anos iniciais e finais do ensino fundamental as defasagens de aprendizagem nutricao e habilidades socioemocionais que deveriam ser consolidadas nos anos iniciais dificilmente serao compensadas em etapas subsequentes
392,5,0.9995961785316467,conteudo programatico mdb_preprocess.csv,nosso pais nossa causa caminhos para o brasil expediente comissao executiva nacional do mdb presidente baleia rossi sp vice presidente elcione barbalho pa vice presidente confucio moura ro vice presidente carlos chiodini sc secretario geral hercilio coelho diniz mg secretario adjunto eunicio oliveira ce secretario adjunto washington reis rj tesoureiro marcelo castro pi tesoureiro adjunto sergio souza pr secretaria nacional da mulher katia lobo rj secretario executivo do mdb reinaldo japa takarabe lider da bancada no senado senador eduardo braga am lider da bancada na camara dos deputados deputado federal isnaldo bulhoes al diretoria administrativa fundacao ulysses guimaraes presidente alceu moreira rs vice presidente edinho araujo sp diretora de formacao politica simone tebet ms diretor de relacoes institucionais rafael de goes brito al secretario geral welington coimbra es diretor tesoureiro hildo augusto da rocha neto ma diretores suplentes renato guimaraes adur pr simone curraladas dos santos sp valdir vital cobalchini sc conselho curador presidente wellington moreira franco rj vice presidente carlos alberto chiodini sc 127 126 fundacao ulysses guimaraes mdb conselheiros titulares edem ferreira dos santos ap gabriel vieira de souza rs henderson lira pinto pa nelson tadeu filippelli df norton soares da rosa rs palminio altimari filho sp paula cristina titan rebello pa regina heurich perondi rs roseana sarney murad ma veneziano do rego segundo neto pb walter vicioni goncalves sp washington aparecido dos santos sp conselheiros suplentes dirce aparecida heiderscheidt sc genebaldo de souza correia ba joao lucio magalhaes bifano mg jose wanderley neto al romero juca filho rr conselho de formacao politica e editorial presidente jose fogaca rs vice presidente raul henry pe conselheiros confucio aires de moura ro daniel neves de faria sp elisiane da silva rs gabriel sousa marques de azevedo mg joao victor villaverde de almeida sp jose aldo rebelo figueiredo sp jose fernando silva santos ba jose frederico lyra neto go luis felipe loro rs marcelo costa e castro pi robert bonifacio da silva go thatiana de oliveira df thiago alexandre rodrigues da silva mt nosso pais nossa causa caminhos para o brasil equipe tecnica fundacao ulysses guimaraes secretario executivo guto scherer secretario executivo adjunto fabricio renner departamento de comunicacao gustavo torquato cabral de araujo coordenador de comunicacao marcela nunes fernandes coordenadora de publicidade producao e realizacao dos encontros o brasil precisa pensar o brasil coordenacao executiva elizabeth leao execucao e realizacao de eventos shara brogio ponciano de arruda coordenadora de gabinete da diretoria relacionamento institucional thatiana souza marcial produtora de eventos storia eventos e projetos cobertura digital gabriel dos passos miranda triad comunicacao agencia moove jose henrique peres coelho coordenacao de marketing e relacionamento interno rafael zorn ramos triad comunicacao agencia moove acervo historico mdb e fug adriano ceolin evelise zimmer neves grupo de trabalho deiselene nascimento de bastos coordenadora de departamento natalia rangel executiva de contas agencia moove marga acioli head de novos negocios agencia moove elaboracao do documento politico programatico coordenacao o brasil precisa pensar o brasil jose aldo rebelo figueiredo coordenador geral jose fogaca raul henry jose luiz fuscaldo formulacao e conteudo gustavo grisa renata de carvalho rodrigues revisao luis felipe loro projeto grafico e diagramacao agencia moove fotografias acervo fug e agencia moove banco de imagens getty images e criacao em ia pelo chatgpt a fundacao ulysses guimaraes e o mdb agradecem a todos que aceitaram o convite para contribuir com ideias e propostas durante os eventos virtuais e presenciais realizados pela fug
