doc_id,topic,probability,source_file,preprocess_agenda
3,2,0.999677300453186,APRESENTACAO_PARTIDO_NOVO-2025-v2-1_preprocess.csv,um brasil seguro simples e livre onde todos possam chegar la um brasil com mais oportunidades e conectado ao mundo liberdade para trabalhar e empreender priorizacao da educacao basica desde a creche ate o ensino medio ampla abertura e integracao a economia mundial programas assistenciais como porta de saida da miseria e da pobreza um estado simples leve e eficiente equilibrio das contas publicas foco no essencial educacao seguranca e saude mais autonomia para estados e municipios parcerias concessoes e privatizacao de todas as estatais um sistema politico verdadeiramente representativo fim de dinheiro publico para politicos e campanhas voto facultativo e possibilidade de candidatura avulsa voto distrital combate incansavel a corrupcao e a impunidade estategia eleitoral na politica tradicional pensamento na proxima eleicao quantidade acima de qualidade busca por poder puxador de voto no novo pensamento de longo prazo qualidade acima de quantidade consciencia das responsabilidades processo seletivo vamos trabalhar juntos na construcao do brasil que merecemos
2,2,0.9996457099914551,APRESENTACAO_PARTIDO_NOVO-2025-v2-1_preprocess.csv,mauricio ze laviola emerson jarude senador ce ricardo salles eduardo girao reeleito a minas gerais romeu zema gestao reeleita no turno em 2022 80 dos mineiros aprovam o novo governo corte de privilegios reducao de 22 para 12 secretarias diminuicao de cargos comissionados e selecao por criterios tecnicos mais de 1 milhao de empregos gerados em minas desde o inicio de mandato mais de r 270 bilhoes de investimentos privados atraidos para o estado ate aqui pela primeira vez desde 2012 minas fechou as contas no azul minas gerais se tornou o estado mais seguro do brasil em 2021 regularizou o pagamento dos servidores e de dividas bilionarias deixadas pela gestao anterior 2 4 41 nossos mandatarios pelo brasil 116 o novo da o exemplo e corta privilegios e gastos desnecessarios o que o novo acredita e voce nao precisa concordar com tudo
0,2,0.0008360132342204452,APRESENTACAO_PARTIDO_NOVO-2025-v2-1_preprocess.csv,em 2011 um pequeno grupo percebeu que era preciso sair da indignacao para a acao diagnostico impostos altos e pessimos servicos publicos estado inchado e burocratico modelo economico insustentavel partidos politicos desacreditados surgia o novo
4,2,0.00044381196494214237,APRESENTACAO_PARTIDO_NOVO-2025-v2-1_preprocess.csv,convide seus amigos para se filiarem ao novo novo org br filie como ajudar o novo filie se doe novo org br filie novo org br doe participe e organize eventos novo org br eventos acompanhe e divulgue o novo usenovo loja novo org br participe do diretorio local novo org br diretorios nao existe salvador da patria precisamos sair da indignacao para a acao obrigado
1,2,0.00011407968850107864,APRESENTACAO_PARTIDO_NOVO-2025-v2-1_preprocess.csv,proposito melhorar de forma duradoura a qualidade de vida do maior numero de pessoas o mais rapido possivel premissas 1 ninguem melhor do que voce pra administrar sua propria vida 2 nada que o estado fornece e gratuito 3 nao existe salvador da patria principios e valores somos uma instituicao com principios e valores inegociaveis 1 livre mercado e direito a propriedade 2 liberdade individual e respeito ao proximo estado leve eficiente e a servico das pessoas 4 combate a corrupcao e aos privilegios 5 imperio da lei e democracia 3 oportunidades ao alcance de todos 6 o novo como instituicao socios filiados novas liderancas novas praticas e novas posturas diferenciais ativo a marca produto os mandatos cliente o cidadao brasileiro nos desviarmos dos nossos principios e valores risco a historia do novo criacao de registro como partido pelo tse fundacao do novo 17 novos diretorios 2016 2018 2020 2022 2024 2011 2015 2017 eleicao nacional eleicao nacional eleicao municipal eleicao municipal eleicao municipal coleta de 1 milhao reelegemos o governador de minas gerais e 3 deputados federais e elegemos 5 deputados estaduais elegemos o governador de minas gerais 8 deputados federais e 12 estaduais elegemos prefeito elegemos 19 prefeitos e 262 vereadores participamos em 5 capitais e elegemos de assinaturas em joinville e 28 vereadores 4 vereadores definicao do programa partidario e do estatuto formacao de lideres nossos representantes novo no congresso nacional deputados federais adriana ventura marcel van hattem gilson marques luiz lima 6 deputados estaduais deputados estaduais felipe camozzato leo siqueira matheus cadorin dr
4,3,0.9992188215255737,APRESENTACAO_PARTIDO_NOVO-2025-v2-1_preprocess.csv,convide seus amigos para se filiarem ao novo novo org br filie como ajudar o novo filie se doe novo org br filie novo org br doe participe e organize eventos novo org br eventos acompanhe e divulgue o novo usenovo loja novo org br participe do diretorio local novo org br diretorios nao existe salvador da patria precisamos sair da indignacao para a acao obrigado
0,3,0.9985283613204956,APRESENTACAO_PARTIDO_NOVO-2025-v2-1_preprocess.csv,em 2011 um pequeno grupo percebeu que era preciso sair da indignacao para a acao diagnostico impostos altos e pessimos servicos publicos estado inchado e burocratico modelo economico insustentavel partidos politicos desacreditados surgia o novo
2,3,0.00019842300389427692,APRESENTACAO_PARTIDO_NOVO-2025-v2-1_preprocess.csv,mauricio ze laviola emerson jarude senador ce ricardo salles eduardo girao reeleito a minas gerais romeu zema gestao reeleita no turno em 2022 80 dos mineiros aprovam o novo governo corte de privilegios reducao de 22 para 12 secretarias diminuicao de cargos comissionados e selecao por criterios tecnicos mais de 1 milhao de empregos gerados em minas desde o inicio de mandato mais de r 270 bilhoes de investimentos privados atraidos para o estado ate aqui pela primeira vez desde 2012 minas fechou as contas no azul minas gerais se tornou o estado mais seguro do brasil em 2021 regularizou o pagamento dos servidores e de dividas bilionarias deixadas pela gestao anterior 2 4 41 nossos mandatarios pelo brasil 116 o novo da o exemplo e corta privilegios e gastos desnecessarios o que o novo acredita e voce nao precisa concordar com tudo
3,3,0.00018073820683639497,APRESENTACAO_PARTIDO_NOVO-2025-v2-1_preprocess.csv,um brasil seguro simples e livre onde todos possam chegar la um brasil com mais oportunidades e conectado ao mundo liberdade para trabalhar e empreender priorizacao da educacao basica desde a creche ate o ensino medio ampla abertura e integracao a economia mundial programas assistenciais como porta de saida da miseria e da pobreza um estado simples leve e eficiente equilibrio das contas publicas foco no essencial educacao seguranca e saude mais autonomia para estados e municipios parcerias concessoes e privatizacao de todas as estatais um sistema politico verdadeiramente representativo fim de dinheiro publico para politicos e campanhas voto facultativo e possibilidade de candidatura avulsa voto distrital combate incansavel a corrupcao e a impunidade estategia eleitoral na politica tradicional pensamento na proxima eleicao quantidade acima de qualidade busca por poder puxador de voto no novo pensamento de longo prazo qualidade acima de quantidade consciencia das responsabilidades processo seletivo vamos trabalhar juntos na construcao do brasil que merecemos
1,3,0.00011043332779081538,APRESENTACAO_PARTIDO_NOVO-2025-v2-1_preprocess.csv,proposito melhorar de forma duradoura a qualidade de vida do maior numero de pessoas o mais rapido possivel premissas 1 ninguem melhor do que voce pra administrar sua propria vida 2 nada que o estado fornece e gratuito 3 nao existe salvador da patria principios e valores somos uma instituicao com principios e valores inegociaveis 1 livre mercado e direito a propriedade 2 liberdade individual e respeito ao proximo estado leve eficiente e a servico das pessoas 4 combate a corrupcao e aos privilegios 5 imperio da lei e democracia 3 oportunidades ao alcance de todos 6 o novo como instituicao socios filiados novas liderancas novas praticas e novas posturas diferenciais ativo a marca produto os mandatos cliente o cidadao brasileiro nos desviarmos dos nossos principios e valores risco a historia do novo criacao de registro como partido pelo tse fundacao do novo 17 novos diretorios 2016 2018 2020 2022 2024 2011 2015 2017 eleicao nacional eleicao nacional eleicao municipal eleicao municipal eleicao municipal coleta de 1 milhao reelegemos o governador de minas gerais e 3 deputados federais e elegemos 5 deputados estaduais elegemos o governador de minas gerais 8 deputados federais e 12 estaduais elegemos prefeito elegemos 19 prefeitos e 262 vereadores participamos em 5 capitais e elegemos de assinaturas em joinville e 28 vereadores 4 vereadores definicao do programa partidario e do estatuto formacao de lideres nossos representantes novo no congresso nacional deputados federais adriana ventura marcel van hattem gilson marques luiz lima 6 deputados estaduais deputados estaduais felipe camozzato leo siqueira matheus cadorin dr
