doc_id,topic,probability,source_file,preprocess_agenda
5,3,0.9989824891090393,programa_do_pl.clean_preprocess.csv,nacional partido liberal desenvolvimento econômico social partido liberal pl defender economia liberal investir político combate pobreza priorização ana daniela leite aguiar vulnerável redução desigualdade meio projeto social oab df 11 653 principalmente geração emprego renda estatuto aprovar convenção nacional 19 dezembro 2022 acreditar modelo gestão alicerçar geração oportunidade produzir riqueza estimular empreendedorismo facilitar abertura novo liberdade alicerce democracia existir democracia liberdade empresa reduzer burocracia incentivar capacitação profissional autonomia independêncio financeiro essência partido liberal fortalecimento estado democrático iniciativa permitir qualidade vida pessoa melhorar direito assegurar cada cidadão brasileiro liberdade pensamento expandir produção consumo ciclo prosperidade impulsionar liberdade expressão aquecimento economia aumento arrecadação consequentemente permitir partido liberal direito ir vir pensar agir falar estado invista recurso ação saúde educação segurança inviolável infraestrutura projeto social fundar ano 1985 professor embaixador álvaro intervenção economia partido liberal entender valer partido liberal liberalismo social instrumento permanente luta essencial retirar peso estado ombro população permitir cidadão bem comum poder olvidar apesar imutável transcurso cronológico poder desenvolver capacidade empreendedor criatividade liberdade sistêmico evolução sociedade mundo atingir constante gerencial produção comercialização todo qualquer bem serviço modificação
128,3,0.9985484480857849,programa_do_pl_preprocess.csv,dignidade menos favorecir dignidade junto liberdade outro conceito importante democracia fator demonstrar exemplo efetividade político público cidadão pleno dever dependente contar apoio governo ter autonomia dignidade buscar bom condição vida propriedade reforma agrário partido liberal pl considerar direito propriedade natural inalienável anterior lei positivo propriedade justificar sobretudo instrumento assegurar liberdade dever desenvolver político público efetivo garanter segurança liberdade pequeno médio grande produtor resguardar propriedade bem combater ato antidemocrático invasão regularização fundiário concessão título terra bem viabilização abertura linha crédito segurança jurídico visar escassear conflito invasão campo promover desenvolvimento socioeconômico família campo aberturar comercial partido liberal acreditar implantação medida desburocratização facilitar comércio exterior avanço acordo abrir mercado internacional produção brasileiro dar acesso novo tecnologia processo moderno competitivo defender ainda grande liberdade comércio exterior investimento financeiro
106,3,0.9973176717758179,programa_do_pl_preprocess.csv,valdemar costa neto nacional partido liberal ana daniela leite aguiar oab df 11 653 estatuto aprovar convenção nacional 19 dezembro 2022 liberdade alicerce democracia existir democracia liberdade essência partido liberal fortalecimento estado democrático direito assegurar cada cidadão brasileiro liberdade pensamento liberdade expressão partido liberal direito ir vir pensar agir falar inviolável fundar ano 1985 professor embaixador álvaro valer partido liberal liberalismo social instrumento permanente luta bem comum
109,3,0.9971922636032104,programa_do_pl_preprocess.csv,fato vivenciar corroborar necessidade mundo passar passar transmudação conceito percepção antes considerar estabilizar novo pauta surgir desafio tecnológico trouxer oportunidade provocação agregar questionamento sobre relação liberdade trabalho indagação sobre proceder partir escopo fraternidade universal mundo fronteiro relação questão cultural imigração passar guerra pandemia tudo banhar constante luta verdade cada cidadão narrativa diante cenário mundial volátil preciso ter olhar amplo antever compreender agir direção futuro
123,4,0.9946085214614868,programa_do_pl_preprocess.csv,princípio devir autonomia limite cada poder buscar conter concentração poder estabelecer controle mútuo nortear moderação compromisso basear freios contrapeso sistema estabelecer autonomia função distinto harmônico independente bem determinar poder apto frear demais caso abuso desequilíbrio
47,4,0.993501603603363,programa_do_pl.clean_preprocess.csv,livre democrático respeitar pluralismo direito dever participativo defesa nacional indispensável proteção 17 mil quilômetro homem instrumento permanente luta bem comum liberdade fronteiro defesa nacional compreender diversos ação salvaguardar individual
17,4,0.9932710528373718,programa_do_pl.clean_preprocess.csv,desburocratização facilitar comércio exterior avanço acorr diante cenário mundial volátil preciso ter olhar amplo abrer mercado internacional produção brasileiro dar acesso novo tecnologia antever compreender agir direção futuro
107,4,0.9921601414680481,programa_do_pl_preprocess.csv,poder olvidar apesar imutável transcurso cronológico sistêmico evolução sociedade mundo atingir constante modificação brasil passar imune transformação visão costume modelo social impactar diariamente mudança
4,4,0.9914548993110657,programa_do_pl.clean_preprocess.csv,basear freios contrapeso sistema estabelecer autonomia função distinto harmônico independente bem determinar poder valdemar costa neto apto frear demais caso abuso desequilíbrio
163,5,0.9989986419677734,programa_do_pl_preprocess.csv,21 portaria mec n 1 095 25 outubro 2018 instituição educação superior informar registrar 257 duzentos cinquenta sete diploma período 23 11 2022 12 12 2022 seguinte livro registro sequência numérico acn 2022 registro s 11 13 adm 2022 registro s 208 215 2022 registro s 123 127 2022 registro 22 ccp 2022 registro s 32 36 cdd 2022 registro s 264 266 cdl 2022 registro s 170 174 cdn 2022 registro 94 cec 2022 registro s 100 101 ceg 2022 registro s 321 333 cfe 2022 registro s 26 27 cfl 2022 registro s 15 16 cgg 2022 registro s 28 30 chs 2022 registro s 42 44 clt 2022 registro 48 documento poder verificar endereço eletrônico http www in gov br autenticidade html código 05302022122200258 issn 1677 7069 n 240 quinta feira 22 dezembro 2022 2022 registro s 389 402 cps 2022 registro s 117 118 cqm 2022 registro 5 csc 2022 registro 13 css 2022 registro 22 ctl 2022 registro 17 dsg 2022 registro s 1 175 rit 2022 registro s 85 89 relação diploma registrar poder consultar quinze dia endereço https di plomas
97,5,0.998582124710083,programa_do_pl.clean_preprocess.csv,aviso registro diploma fabricio dias andrade mantenedor faculdade católico vice comissão procedimento cnpj mantenedora 33 555 921 0001 70 fim disposto art 21 portaria mec n 1 095 25 serviço nacional aprendizagem transporte senat outubro 2018 instituição educação superior informar registrar 257 duzentos cinquenta sete diploma período 23 11 2022 aviso licitação 12 12 2022 seguinte livro registro sequência numérico concorrência n 18 2022 acn 2022 registro s 11 13 adm 2022 registro s 208 215 serviço nacional aprendizagem transporte senat aracaju comunicar 2022 registro s 123 127 interessado realizar concorrência selecionar contratar empresa prestação 2022 registro 22 serviço locação empilhadeira caminhão guindauto munck conforme condição ccp 2022 registro s 32 36 edital concorrência 018 2022 anexo certame realizar 06 01 2023 cdd 2022 registro s 264 266 09 unidade situar av
99,5,0.996410071849823,programa_do_pl.clean_preprocess.csv,tancredo neves n 5857 jabutiana aracaju cdl 2022 registro s 170 174 recebimento aberturar envelope conter proposta preço documento cdn 2022 registro 94 cec 2022 registro s 100 101 habilitação abrir ordem estabelecir edital esclarecimento poder ceg 2022 registro s 321 333 solicitado via mail endereço eletrônico licitacao sestsenat org br interessar
181,5,0.9957607388496399,programa_do_pl_preprocess.csv,fabricio dias andrade vice comissão procedimento serviço nacional aprendizagem transporte senat aviso licitação concorrência n 18 2022 serviço nacional aprendizagem transporte senat aracaju comunicar interessado realizar concorrência selecionar contratar empresa prestação serviço locação empilhadeira caminhão guindauto munck conforme condição edital concorrência 018 2022 anexo
122,5,0.9948243498802185,programa_do_pl_preprocess.csv,documento poder verificar endereço eletrônico http www in gov br autenticidade html código 05302022122200257 issn 1677 7069 n 240 quinta feira 22 dezembro 2022 equilíbrio poder constituição federal mecanismo estabelecer correto equilíbrio poder legislativo executivo judiciário
