chunk_id,chunk_text,preprocess_agenda,tokens
10,"Em 1970, descrente de suas forças, o partido quase se autodissolveu.",em 1970 descrente de seu forca o partido quase se autodissolver,"[""em"", ""1970"", ""descrente"", ""de"", ""seu"", ""forca"", ""o"", ""partido"", ""quase"", ""se"", ""autodissolver""]"
11,A retomada da confiança se deu a partir da chegada de Ulysses Guimarães à Presidência Nacional do MDB.,o retomada de o confianca se dar a partir de o chegada de ulysse guimaraes o presidencia nacional de o mdb,"[""o"", ""retomada"", ""de o"", ""confianca"", ""se"", ""dar"", ""a"", ""partir"", ""de o"", ""chegada"", ""de"", ""ulysse"", ""guimaraes"", ""o"", ""presidencia"", ""nacional"", ""de o"", ""mdb""]"
12,"Foram 14 anos de luta até a vitória do presidente Tancredo Neves no Colégio Eleitoral em 1985, que ganhou a eleição orientado pelo programa Fundação Ulysses Guimarães, “Esperança e Mudança”, de apresentou o “Ponte para 1982, quando da refundação o Futuro”, um programa de da sigla como PMDB, e retomada da credibilidade pelo ideário definido pelo da economia brasileira. Em texto “Compromisso com a apenas dois anos de governo Nação”, produzido a partir Michel Temer, o objetivo da construção da Aliança principal foi conquistado: Democrática, fundamental queda da inflação e retomada para a composição da chapa do crescimento.",ser 14 ano de luta ate o vitoria de o presidente tancredo neves em o colegio eleitoral em 1985 que ganhar o eleicao orientar por o programa fundacao ulysses guimaraes esperanca e mudanca de apresentar o ponte para 1982 quando de o refundacao o futuro um programa de de o sigla como pmdb e retomar de o credibilidade por o ideario definir por o de o economia brasileiro em texto compromisso com o apenas dois ano de governo nacao produzir a partir michel temer o objetivo de o construcao de o alianca principal ser conquistar democratica fundamental queda de o inflacao e retomar para o composicao de o chapa de o crescimento,"[""ser"", ""14"", ""ano"", ""de"", ""luta"", ""ate"", ""o"", ""vitoria"", ""de o"", ""presidente"", ""tancredo"", ""neves"", ""em o"", ""colegio"", ""eleitoral"", ""em"", ""1985"", ""que"", ""ganhar"", ""o"", ""eleicao"", ""orientar"", ""por o"", ""programa"", ""fundacao"", ""ulysses"", ""guimaraes"", ""esperanca"", ""e"", ""mudanca"", ""de"", ""apresentar"", ""o"", ""ponte"", ""para"", ""1982"", ""quando"", ""de o"", ""refundacao"", ""o"", ""futuro"", ""um"", ""programa"", ""de"", ""de o"", ""sigla"", ""como"", ""pmdb"", ""e"", ""retomar"", ""de o"", ""credibilidade"", ""por o"", ""ideario"", ""definir"", ""por o"", ""de o"", ""economia"", ""brasileiro"", ""em"", ""texto"", ""compromisso"", ""com"", ""o"", ""apenas"", ""dois"", ""ano"", ""de"", ""governo"", ""nacao"", ""produzir"", ""a"", ""partir"", ""michel"", ""temer"", ""o"", ""objetivo"", ""de o"", ""construcao"", ""de o"", ""alianca"", ""principal"", ""ser"", ""conquistar"", ""democratica"", ""fundamental"", ""queda"", ""de o"", ""inflacao"", ""e"", ""retomar"", ""para"", ""o"", ""composicao"", ""de o"", ""chapa"", ""de o"", ""crescimento""]"
13,"Infelizmente, com José Sarney e a Frente o Brasil – como outras nações Liberal.",infelizmente com jose sarney e o frente o brasil como outro nacoe liberal,"[""infelizmente"", ""com"", ""jose"", ""sarney"", ""e"", ""o"", ""frente"", ""o"", ""brasil"", ""como"", ""outro"", ""nacoe"", ""liberal""]"
14,"Com a morte de - foi dragado pela polarização Tancredo antes da posse, política impulsionada pelas coube a Sarney conduzir novas formas de comunicação.",com o morte de ser dragar por o polarizacao tancredo antes de o posse politico impulsionar por o caber a sarney conduzir novo forma de comunicacao,"[""com"", ""o"", ""morte"", ""de"", ""ser"", ""dragar"", ""por o"", ""polarizacao"", ""tancredo"", ""antes"", ""de o"", ""posse"", ""politico"", ""impulsionar"", ""por o"", ""caber"", ""a"", ""sarney"", ""conduzir"", ""novo"", ""forma"", ""de"", ""comunicacao""]"
15,"a transição democrática de forma exemplar, tendo Em 2021, a FUG redobrou como principal resultado a a aposta na moderação e Constituição de 1988.",o transicao democratico de forma exemplar ter em 2021 o fug redobrar como principal resultado a o aposta em o moderacao e constituicao de 1988,"[""o"", ""transicao"", ""democratico"", ""de"", ""forma"", ""exemplar"", ""ter"", ""em"", ""2021"", ""o"", ""fug"", ""redobrar"", ""como"", ""principal"", ""resultado"", ""a"", ""o"", ""aposta"", ""em o"", ""moderacao"", ""e"", ""constituicao"", ""de"", ""1988""]"
16,"no equilíbrio com o projeto “Todos por Um Só Brasil”. Desde então, o Brasil vive Quatro anos depois, a seu período mais longevo FUG apresenta ao País um sob o regime democrático.",em o equilibrio com o projeto todo por um so brasil desde entao o brasil viver quatro ano depois a seu periodo mais longevo fug apresentar a o pai um sob o regime democratico,"[""em o"", ""equilibrio"", ""com"", ""o"", ""projeto"", ""todo"", ""por"", ""um"", ""so"", ""brasil"", ""desde"", ""entao"", ""o"", ""brasil"", ""viver"", ""quatro"", ""ano"", ""depois"", ""a"", ""seu"", ""periodo"", ""mais"", ""longevo"", ""fug"", ""apresentar"", ""a o"", ""pai"", ""um"", ""sob"", ""o"", ""regime"", ""democratico""]"
17,"projeto inédito marcado É algo que precisamos celebrar sempre, mas sem pela pluralidade e ampla jamais perder de vista que há participação de todo o MDB, muito a ser feito.",projeto inedito marcar e algo que precisar celebrar sempre mas sem por o pluralidade e amplo jamais perder de vista que ha participacao de todo o mdb muito a ser fazer,"[""projeto"", ""inedito"", ""marcar"", ""e"", ""algo"", ""que"", ""precisar"", ""celebrar"", ""sempre"", ""mas"", ""sem"", ""por o"", ""pluralidade"", ""e"", ""amplo"", ""jamais"", ""perder"", ""de"", ""vista"", ""que"", ""ha"", ""participacao"", ""de"", ""todo"", ""o"", ""mdb"", ""muito"", ""a"", ""ser"", ""fazer""]"
18,"Problemas por meio de dezenas de antigos, como a falta de um eventos virtuais e presença desenvolvimento econômico pelos cinco cantos do Brasil.",problema por meio de dezena de antigo como o falta de um evento virtual e presencar desenvolvimento economico por o cinco canto de o brasil,"[""problema"", ""por"", ""meio"", ""de"", ""dezena"", ""de"", ""antigo"", ""como"", ""o"", ""falta"", ""de"", ""um"", ""evento"", ""virtual"", ""e"", ""presencar"", ""desenvolvimento"", ""economico"", ""por o"", ""cinco"", ""canto"", ""de o"", ""brasil""]"
19,"mais substantivo que diminua Com vistas ao pleito de a vergonhosa desigualdade, 2026, o MDB é o primeiro ainda estão longe de solução. partido a ter uma proposta Por isso, não podemos deixar clara para o enfrentamento de reconhecer a existência dos atuais desafios, sempre de um certo desgaste com o espírito que nos das instituições perante a moldou 60 anos atrás: a luta população. Essa crise de confiança ficou evidente em por liberdade e a defesa 2013, e uma década depois inegociável da Democracia. ainda não foi superada.",mais substantivo que diminua com vista a o pleito de o vergonhoso desigualdade 2026 o mdb e o primeiro ainda estao longe de solucao partido a ter um proposta por isso nao poder deixar clara para o enfrentamento de reconhecer o existencia de o atual desafio sempre de um certo desgaste com o espirito que em o de o instituicoe perante ela moldar 60 ano atras o luta populacao esse crise de confianca ficar evidente em por liberdade e o defesa 2013 e um decada depois inegociavel de o democracia ainda nao ser superar,"[""mais"", ""substantivo"", ""que"", ""diminua"", ""com"", ""vista"", ""a o"", ""pleito"", ""de"", ""o"", ""vergonhoso"", ""desigualdade"", ""2026"", ""o"", ""mdb"", ""e"", ""o"", ""primeiro"", ""ainda"", ""estao"", ""longe"", ""de"", ""solucao"", ""partido"", ""a"", ""ter"", ""um"", ""proposta"", ""por"", ""isso"", ""nao"", ""poder"", ""deixar"", ""clara"", ""para"", ""o"", ""enfrentamento"", ""de"", ""reconhecer"", ""o"", ""existencia"", ""de o"", ""atual"", ""desafio"", ""sempre"", ""de"", ""um"", ""certo"", ""desgaste"", ""com"", ""o"", ""espirito"", ""que"", ""em o"", ""de o"", ""instituicoe"", ""perante"", ""ela"", ""moldar"", ""60"", ""ano"", ""atras"", ""o"", ""luta"", ""populacao"", ""esse"", ""crise"", ""de"", ""confianca"", ""ficar"", ""evidente"", ""em"", ""por"", ""liberdade"", ""e"", ""o"", ""defesa"", ""2013"", ""e"", ""um"", ""decada"", ""depois"", ""inegociavel"", ""de o"", ""democracia"", ""ainda"", ""nao"", ""ser"", ""superar""]"
20,É por essa estrada que vão nossos caminhos.,e por esse estrada que vao nosso caminho,"[""e"", ""por"", ""esse"", ""estrada"", ""que"", ""vao"", ""nosso"", ""caminho""]"
