chunk_id,chunk_text,preprocess_agenda,tokens
10,A retomada da confiança se deu a partir da chegada de Ulysses Guimarães à Presidência Nacional do MDB.,retomar confiança dar partir chegada ulysses guimarães presidência nacional mdb,"[""retomar"", ""confiança"", ""dar"", ""partir"", ""chegada"", ""ulysses"", ""guimarães"", ""presidência"", ""nacional"", ""mdb""]"
11,"Foram 14 anos de luta até a vitória do presidente Tancredo Neves no Colégio Eleitoral em 1985, que ganhou a eleição 13 12 FUNDAÇÃO ULYSSES GUIMARÃES + MDB orientado pelo programa “Esperança e Mudança”, de 1982, quando da refundação da sigla como PMDB, e pelo ideário definido pelo texto “Compromisso com a Nação”, produzido a partir da construção da Aliança Democrática, fundamental para a composição da chapa com José Sarney e a Frente Liberal. Com a morte de Tancredo antes da posse, coube a Sarney conduzir a transição democrática de forma exemplar, tendo como principal resultado a Constituição de 1988.",14 ano lutar vitória tancredo neves colégio eleitoral 1985 ganhar eleição 13 12 fundação ulysses guimarães mdb orientar programa esperança mudança 1982 refundação siglo pmdb ideário definir texto compromisso nação produzir partir construção aliança democrático fundamental composição chapa josé sarney frente liberal morte tancredo antes posse caber sarney conduzir transição democrático forma exemplar ter principal resultado constituiçãor 1988,"[""14"", ""ano"", ""lutar"", ""vitória"", ""tancredo"", ""neves"", ""colégio"", ""eleitoral"", ""1985"", ""ganhar"", ""eleição"", ""13"", ""12"", ""fundação"", ""ulysses"", ""guimarães"", ""mdb"", ""orientar"", ""programa"", ""esperança"", ""mudança"", ""1982"", ""refundação"", ""siglo"", ""pmdb"", ""ideário"", ""definir"", ""texto"", ""compromisso"", ""nação"", ""produzir"", ""partir"", ""construção"", ""aliança"", ""democrático"", ""fundamental"", ""composição"", ""chapa"", ""josé"", ""sarney"", ""frente"", ""liberal"", ""morte"", ""tancredo"", ""antes"", ""posse"", ""caber"", ""sarney"", ""conduzir"", ""transição"", ""democrático"", ""forma"", ""exemplar"", ""ter"", ""principal"", ""resultado"", ""constituiçãor"", ""1988""]"
12,"Desde então, o Brasil vive seu período mais longevo sob o regime democrático.",desde então brasil viver período longevo sob regime democrático,"[""desde"", ""então"", ""brasil"", ""viver"", ""período"", ""longevo"", ""sob"", ""regime"", ""democrático""]"
13,"É algo que precisamos celebrar sempre, mas sem jamais perder de vista que há muito a ser feito.",algo precisar celebrar sempre jamais perder vista fazer,"[""algo"", ""precisar"", ""celebrar"", ""sempre"", ""jamais"", ""perder"", ""vista"", ""fazer""]"
14,"Problemas antigos, como a falta de um desenvolvimento econômico mais substantivo que diminua a vergonhosa desigualdade, ainda estão longe de solução.",problema antigo falta desenvolvimento econômico substantivo diminua vergonhoso desigualdade ainda longe solução,"[""problema"", ""antigo"", ""falta"", ""desenvolvimento"", ""econômico"", ""substantivo"", ""diminua"", ""vergonhoso"", ""desigualdade"", ""ainda"", ""longe"", ""solução""]"
15,"Por isso, não podemos deixar de reconhecer a existência de um certo desgaste das instituições perante a população.",poder deixar reconhecer existência certo desgaste instituição perante população,"[""poder"", ""deixar"", ""reconhecer"", ""existência"", ""certo"", ""desgaste"", ""instituição"", ""perante"", ""população""]"
16,"Essa crise de confiança ficou evidente em 2013, e uma década depois ainda não foi superada.",crise confiança ficar evidente 2013 década ainda superar,"[""crise"", ""confiança"", ""ficar"", ""evidente"", ""2013"", ""década"", ""ainda"", ""superar""]"
17,"Fundação Ulysses Guimarães, apresentou o “Ponte para o Futuro”, um programa de retomada da credibilidade da economia brasileira.",fundação ulysses guimarães apresentar ponte futuro programa retomar credibilidade economia brasileiro,"[""fundação"", ""ulysses"", ""guimarães"", ""apresentar"", ""ponte"", ""futuro"", ""programa"", ""retomar"", ""credibilidade"", ""economia"", ""brasileiro""]"
18,"Em apenas dois anos de governo Michel Temer, o objetivo principal foi conquistado: queda da inflação e retomada do crescimento.",apenas dois ano governo michel temer objetivo principal conquistar queda inflação retomar crescimento,"[""apenas"", ""dois"", ""ano"", ""governo"", ""michel"", ""temer"", ""objetivo"", ""principal"", ""conquistar"", ""queda"", ""inflação"", ""retomar"", ""crescimento""]"
19,"Infelizmente, o Brasil – como outras nações - foi dragado pela polarização política impulsionada pelas novas formas de comunicação.",infelizmente brasil outro nação dragar polarização político impulsionar novo forma comunicação,"[""infelizmente"", ""brasil"", ""outro"", ""nação"", ""dragar"", ""polarização"", ""político"", ""impulsionar"", ""novo"", ""forma"", ""comunicação""]"
20,"Em 2021, a FUG redobrou a aposta na moderação e no equilíbrio com o projeto “Todos por Um Só Brasil”. Quatro anos depois, a FUG apresenta ao País um projeto inédito marcado pela pluralidade e ampla participação de todo o MDB, por meio de dezenas de eventos virtuais e presença pelos cinco cantos do Brasil. Com vistas ao pleito de 2026, o MDB é o primeiro partido a ter uma proposta clara para o enfrentamento dos atuais desafios, sempre com o espírito que nos moldou 60 anos atrás: a luta por liberdade e a defesa inegociável da Democracia.",2021 fug redobrar aposta moderação equilíbrio projeto todo brasil quatro ano fug apresentar país projeto inédito marcar pluralidade amplo participação todo mdb meio dezena evento virtual presença cinco canto brasil ver pleito 2026 mdb primeiro partido ter proposta claro enfrentamento atual desafio sempre espírito moldar 60 ano atrás luta liberdade defesa inegociável democracia,"[""2021"", ""fug"", ""redobrar"", ""aposta"", ""moderação"", ""equilíbrio"", ""projeto"", ""todo"", ""brasil"", ""quatro"", ""ano"", ""fug"", ""apresentar"", ""país"", ""projeto"", ""inédito"", ""marcar"", ""pluralidade"", ""amplo"", ""participação"", ""todo"", ""mdb"", ""meio"", ""dezena"", ""evento"", ""virtual"", ""presença"", ""cinco"", ""canto"", ""brasil"", ""ver"", ""pleito"", ""2026"", ""mdb"", ""primeiro"", ""partido"", ""ter"", ""proposta"", ""claro"", ""enfrentamento"", ""atual"", ""desafio"", ""sempre"", ""espírito"", ""moldar"", ""60"", ""ano"", ""atrás"", ""luta"", ""liberdade"", ""defesa"", ""inegociável"", ""democracia""]"
21,É por essa estrada que vão nossos caminhos.,estrada ir caminho,"[""estrada"", ""ir"", ""caminho""]"
22,O MDB jamais deixou de agir.,mdb jamais deixar agir,"[""mdb"", ""jamais"", ""deixar"", ""agir""]"
23,"Em 2015, por intermédio da NOSSO PAÍS, NOSSA CAUSA.",2015 intermédio país causar,"[""2015"", ""intermédio"", ""país"", ""causar""]"
24,"CAMINHOS PARA O BRASIL Mais uma vez, a FUG e o MDB escutaram o Brasil ALCEU MOREIRA PRESIDENTE DA FUNDAÇÃO ULYSSES GUIMARÃES Durante este ano de 2025, a Fundação Ulysses Guimarães percorreu o Brasil conversando com companheiros de partido e especialistas nos mais variados assuntos de interesse público, interagindo com o ambiente político e com os temas mais urgentes de cada Estado brasileiro.",caminho brasil vez fug mdb escutar brasil alceu moreira fundação ulysses guimarães durante ano 2025 fundação ulysses guimarães percorrer brasil conversar companheiro partido especialista variado assunto interesse público interagir ambiente político tema urgente cada estado brasileiro,"[""caminho"", ""brasil"", ""vez"", ""fug"", ""mdb"", ""escutar"", ""brasil"", ""alceu"", ""moreira"", ""fundação"", ""ulysses"", ""guimarães"", ""durante"", ""ano"", ""2025"", ""fundação"", ""ulysses"", ""guimarães"", ""percorrer"", ""brasil"", ""conversar"", ""companheiro"", ""partido"", ""especialista"", ""variado"", ""assunto"", ""interesse"", ""público"", ""interagir"", ""ambiente"", ""político"", ""tema"", ""urgente"", ""cada"", ""estado"", ""brasileiro""]"
25,"Um processo que envolveu mais de 8.500 pessoas, com 25 eventos estaduais e mais de 20 reuniões online com pessoas que são referências em suas áreas, transmitidas e abertas ao público.",processo envolver 8 500 pessoa 25 evento estadual 20 reunião online pessoa referência área transmitir aberto público,"[""processo"", ""envolver"", ""8"", ""500"", ""pessoa"", ""25"", ""evento"", ""estadual"", ""20"", ""reunião"", ""online"", ""pessoa"", ""referência"", ""área"", ""transmitir"", ""aberto"", ""público""]"
26,"Podemos dizer que a FUG e o MDB escutaram o Brasil neste ano, e essa escuta está refletida em nosso documento político-programático, 15 14 FUNDAÇÃO ULYSSES GUIMARÃES + MDB que se propõe a ser uma síntese que trata dos pontos mais sensíveis à vida dos brasileiros.",poder dizer fug mdb escutar brasil em este ano escutar refletir documento político programático 15 14 fundação ulysses guimarães mdb propor síntese tratar ponto sensível vida brasileiro,"[""poder"", ""dizer"", ""fug"", ""mdb"", ""escutar"", ""brasil"", ""em este"", ""ano"", ""escutar"", ""refletir"", ""documento"", ""político"", ""programático"", ""15"", ""14"", ""fundação"", ""ulysses"", ""guimarães"", ""mdb"", ""propor"", ""síntese"", ""tratar"", ""ponto"", ""sensível"", ""vida"", ""brasileiro""]"
27,"Um documento que se soma a outros esforços como ferramenta de soluções, e expressão do centro democrático com uma mensagem de convergência, de entendimento por uma causa maior. documento as causas que são mais impactantes nesse caminho. A marca da responsabilidade também é um tom do que estamos propondo, um projeto de País que traz princípios de equilíbrio, mas com compromissos bem claros, especialmente no destravamento da economia e avanços na educação, na inclusão produtiva, na área social - o DNA do MDB, de aliar dinâmica econômica à profunda responsabilidade social.",documento somar outro esforço ferramentar solução expressão centro democrático mensagem convergência entendimento causa grande documento causa impactante em esse caminho marcar responsabilidade tom propor projeto país trazer princípio equilíbrio compromisso bem claro especialmente destravamento economia avanço educação inclusão produtivo área social dna mdb aliar dinâmico econômico profundo responsabilidade social,"[""documento"", ""somar"", ""outro"", ""esforço"", ""ferramentar"", ""solução"", ""expressão"", ""centro"", ""democrático"", ""mensagem"", ""convergência"", ""entendimento"", ""causa"", ""grande"", ""documento"", ""causa"", ""impactante"", ""em esse"", ""caminho"", ""marcar"", ""responsabilidade"", ""tom"", ""propor"", ""projeto"", ""país"", ""trazer"", ""princípio"", ""equilíbrio"", ""compromisso"", ""bem"", ""claro"", ""especialmente"", ""destravamento"", ""economia"", ""avanço"", ""educação"", ""inclusão"", ""produtivo"", ""área"", ""social"", ""dna"", ""mdb"", ""aliar"", ""dinâmico"", ""econômico"", ""profundo"", ""responsabilidade"", ""social""]"
