chunk_id,chunk_text,preprocess_agenda,tokens
10,"Para o PL é clara a necessidade de construir sólidas pontes com todos os Propriedade e Reforma Agrária - O Partido Liberal (PL) considera o direito seguimentos da sociedade, com o objetivo de estabelecer canais permanentes de à propriedade como natural, inalienável e anterior à lei positiva. A propriedade conexão, fornecendo prontas respostas aos anseios, preocupações e necessidades justifica-se, sobretudo, como instrumento para que se assegure a liberdade.",pl claro necessidade construir sólido ponte todo propriedade reforma agrário partido liberal pl considerar direito seguimento sociedade objetivo estabelecer canal permanente propriedade natural inalienável anterior lei positivo propriedade conexão fornecer pronto resposta anseio preocupação necessidade justificar sobretudo instrumento assegurar liberdade,"[""pl"", ""claro"", ""necessidade"", ""construir"", ""sólido"", ""ponte"", ""todo"", ""propriedade"", ""reforma"", ""agrário"", ""partido"", ""liberal"", ""pl"", ""considerar"", ""direito"", ""seguimento"", ""sociedade"", ""objetivo"", ""estabelecer"", ""canal"", ""permanente"", ""propriedade"", ""natural"", ""inalienável"", ""anterior"", ""lei"", ""positivo"", ""propriedade"", ""conexão"", ""fornecer"", ""pronto"", ""resposta"", ""anseio"", ""preocupação"", ""necessidade"", ""justificar"", ""sobretudo"", ""instrumento"", ""assegurar"", ""liberdade""]"
11,O Estado outrora inexistentes e desconhecidos.,outrora inexistente desconhecir,"[""outrora"", ""inexistente"", ""desconhecir""]"
12,"deverá desenvolver políticas públicas efetivas que garantam a segurança e a liberdade Os fatos vivenciados corroboram essa necessidade, o mundo passou e passa para o pequeno, médio ou grande produtor, resguardando sua propriedade e seus bens por transmudações de conceitos e percepções antes considerados estabilizados.",dever desenvolver político público efetivo garanter segurança liberdade fato vivenciar corroborar necessidade mundo passar passar pequeno médio grande produtor resguardar propriedade bem transmudação conceito percepção antes considerar estabilizar,"[""dever"", ""desenvolver"", ""político"", ""público"", ""efetivo"", ""garanter"", ""segurança"", ""liberdade"", ""fato"", ""vivenciar"", ""corroborar"", ""necessidade"", ""mundo"", ""passar"", ""passar"", ""pequeno"", ""médio"", ""grande"", ""produtor"", ""resguardar"", ""propriedade"", ""bem"", ""transmudação"", ""conceito"", ""percepção"", ""antes"", ""considerar"", ""estabilizar""]"
13,e combatendo atos antidemocráticos de invasões.,combater ato antidemocrático invasão,"[""combater"", ""ato"", ""antidemocrático"", ""invasão""]"
14,"Novas pautas surgiram, desafios tecnológicos trouxeram oportunidades e A regularização fundiária, com a concessão de títulos de terra, bem como provocações, agregando questionamentos sobre sua relação com a liberdade e o a viabilização de abertura de linhas de crédito e a segurança jurídica visam escassear trabalho, indagações sobre como proceder a partir do escopo da fraternidade universal, os conflitos e invasões no campo e promover o desenvolvimento socioeconômico da em um mundo sem fronteiras e sua relação com as questões culturais e de imigração.",novo pauta surgir desafio tecnológico trouxer oportunidade regularização fundiário concessão título terra bem provocação agregar questionamento sobre relação liberdade viabilização abertura linha crédito segurança jurídico visar escassear trabalho indagação sobre proceder partir escopo fraternidade universal conflito invasão campo promover desenvolvimento socioeconômico mundo fronteiro relação questão cultural imigração,"[""novo"", ""pauta"", ""surgir"", ""desafio"", ""tecnológico"", ""trouxer"", ""oportunidade"", ""regularização"", ""fundiário"", ""concessão"", ""título"", ""terra"", ""bem"", ""provocação"", ""agregar"", ""questionamento"", ""sobre"", ""relação"", ""liberdade"", ""viabilização"", ""abertura"", ""linha"", ""crédito"", ""segurança"", ""jurídico"", ""visar"", ""escassear"", ""trabalho"", ""indagação"", ""sobre"", ""proceder"", ""partir"", ""escopo"", ""fraternidade"", ""universal"", ""conflito"", ""invasão"", ""campo"", ""promover"", ""desenvolvimento"", ""socioeconômico"", ""mundo"", ""fronteiro"", ""relação"", ""questão"", ""cultural"", ""imigração""]"
15,família do campo.,família campo,"[""família"", ""campo""]"
16,"Passamos por guerras e pandemia, tudo banhado pela constante luta entre a verdade Abertura Comercial - O Partido Liberal acredita na implantação de medidas de cada cidadão e suas narrativas.",passar guerra pandemia tudo banhar constante luta verdade abertura comercial partido liberal acreditar implantação medida cada cidadão narrativo,"[""passar"", ""guerra"", ""pandemia"", ""tudo"", ""banhar"", ""constante"", ""luta"", ""verdade"", ""abertura"", ""comercial"", ""partido"", ""liberal"", ""acreditar"", ""implantação"", ""medida"", ""cada"", ""cidadão"", ""narrativo""]"
17,"de desburocratização que facilitem o comércio exterior e no avanço em acordos que Mesmo diante de um cenário mundial volátil, é preciso ter um olhar amplo abram o mercado internacional à produção brasileira e dão acesso a novas tecnologias para antever, compreender e agir na direção do futuro.",desburocratização facilitar comércio exterior avanço acorr diante cenário mundial volátil preciso ter olhar amplo abrer mercado internacional produção brasileiro dar acesso novo tecnologia antever compreender agir direção futuro,"[""desburocratização"", ""facilitar"", ""comércio"", ""exterior"", ""avanço"", ""acorr"", ""diante"", ""cenário"", ""mundial"", ""volátil"", ""preciso"", ""ter"", ""olhar"", ""amplo"", ""abrer"", ""mercado"", ""internacional"", ""produção"", ""brasileiro"", ""dar"", ""acesso"", ""novo"", ""tecnologia"", ""antever"", ""compreender"", ""agir"", ""direção"", ""futuro""]"
18,"Nesse contexto, o Partido e processos mais modernos e competitivos.",em esse contexto partir processo moderno competitivo,"[""em esse"", ""contexto"", ""partir"", ""processo"", ""moderno"", ""competitivo""]"
19,"Liberal trabalha para proteger seus cidadãos com bem-estar social, visando aumentar Defende, ainda, maior liberdade de comércio exterior, de investimento e a oferta de emprego, a geração de renda, a segurança e a manutenção de valores que financeira. Com a ausência de barreiras tarifárias e não tarifárias à importação e exportação, a inexistência de amarras legais para movimentar capital para além das são tradicionais em nossa sociedade e defendidos pelo Partido Liberal.",liberal trabalhar proteger cidadão bem social visar aumentar defender ainda grande liberdade comércio exterior investimento ofertar emprego geraçãoo rendo seguranço manutenção valor financeiro ausência barreira tarifário tarifário importação exportação inexistência amarra legal movimentar capital além tradicional sociedade defendir partido liberal,"[""liberal"", ""trabalhar"", ""proteger"", ""cidadão"", ""bem"", ""social"", ""visar"", ""aumentar"", ""defender"", ""ainda"", ""grande"", ""liberdade"", ""comércio"", ""exterior"", ""investimento"", ""ofertar"", ""emprego"", ""geraçãoo"", ""rendo"", ""seguranço"", ""manutenção"", ""valor"", ""financeiro"", ""ausência"", ""barreira"", ""tarifário"", ""tarifário"", ""importação"", ""exportação"", ""inexistência"", ""amarra"", ""legal"", ""movimentar"", ""capital"", ""além"", ""tradicional"", ""sociedade"", ""defendir"", ""partido"", ""liberal""]"
20,"fronteiras, e a independência do setor bancário em relação ao Estado.",fronteira independência setor bancário relação,"[""fronteira"", ""independência"", ""setor"", ""bancário"", ""relação""]"
21,O PL sabe que a ausência de soluções oportunas e concretas gera a É bem-vinda a participação do capital externo para a formação da riqueza inquietação social.,pl saber ausência solução oportuno concreto gerar bem vindo participação capital externo formação riquezo inquietação social,"[""pl"", ""saber"", ""ausência"", ""solução"", ""oportuno"", ""concreto"", ""gerar"", ""bem"", ""vindo"", ""participação"", ""capital"", ""externo"", ""formação"", ""riquezo"", ""inquietação"", ""social""]"
22,Observa-se que desde o ano de 2013 o Brasil passa por uma nacional em áreas e setores que não afetem a segurança do país.,observar desde ano 2013 brasil passar nacional área setor afetem segurança país,"[""observar"", ""desde"", ""ano"", ""2013"", ""brasil"", ""passar"", ""nacional"", ""área"", ""setor"", ""afetem"", ""segurança"", ""país""]"
23,"As empresas refundação do relacionamento da sociedade com a política e seus políticos, pois são estrangeiras, sobretudo as supranacionais, devem ser severamente impedidas de a estes últimos que o povo delega a competência e a responsabilidade em equacionar qualquer ingerência na vida política do país.",empresa refundação relacionamento sociedade político político pois estrangeir sobretudo supranacional dever severamente impedir último povo delegar competência responsabilidade equacionar qualquer ingerência vida político país,"[""empresa"", ""refundação"", ""relacionamento"", ""sociedade"", ""político"", ""político"", ""pois"", ""estrangeir"", ""sobretudo"", ""supranacional"", ""dever"", ""severamente"", ""impedir"", ""último"", ""povo"", ""delegar"", ""competência"", ""responsabilidade"", ""equacionar"", ""qualquer"", ""ingerência"", ""vida"", ""político"", ""país""]"
24,e responder às indagações necessárias na busca e na manutenção da paz social.,responder indagação necessário busca manutenção paz social,"[""responder"", ""indagação"", ""necessário"", ""busca"", ""manutenção"", ""paz"", ""social""]"
25,"O Partido Liberal acredita no fortalecimento do sistema de propriedade Desde então, na prospecção de conceitos e sentimentos que ajudassem a industrial do país, a fim de fomentar patentes, marcas, cultivares, desenhos industriais população a compreender e eleger ferramentas para a solução de problemas atípicos, e software, entre outros, com vista à proteção da propriedade intelectual e à defesa a sociedade brasileira desaguou no liberalismo e no conservadorismo.",partido liberal acreditar fortalecimento sistema propriedade desde então prospecção conceito sentimento ajudar industrial país fim fomentar patente marca cultivar desenho industrial população compreender eleger ferramenta solução problema atípico software outro ver proteção propriedade intelectual defesa sociedade brasileiro desaguar liberalismo conservadorismo,"[""partido"", ""liberal"", ""acreditar"", ""fortalecimento"", ""sistema"", ""propriedade"", ""desde"", ""então"", ""prospecção"", ""conceito"", ""sentimento"", ""ajudar"", ""industrial"", ""país"", ""fim"", ""fomentar"", ""patente"", ""marca"", ""cultivar"", ""desenho"", ""industrial"", ""população"", ""compreender"", ""eleger"", ""ferramenta"", ""solução"", ""problema"", ""atípico"", ""software"", ""outro"", ""ver"", ""proteção"", ""propriedade"", ""intelectual"", ""defesa"", ""sociedade"", ""brasileiro"", ""desaguar"", ""liberalismo"", ""conservadorismo""]"
26,da concorrência.,concorrência,"[""concorrência""]"
27,"O povo brasileiro pôde reascender em sua essência verdadeiros sentimentos Empreendedorismo - O Partido Liberal entende que a facilitação da abertura outrora adormecidos, resgatamos o orgulho da nossa bandeira, o amor pela pátria, a de novas empresas e a redução da burocracia são mecanismos que contribuem para valorização do seio familiar e o fortalecimento da liberdade individual e econômica na que as pessoas conquistem sua autonomia e independência financeira.",povo brasileiro poder reascender essência verdadeiro sentimento empreendedorismo partido liberal entender facilitação aberturar outrora adormecir resgatar orgulho bandeira amor pátria novo empresa redução burocracia mecanismo contribuir valorização seio familiar fortalecimento liberdade individual econômico pessoa conquistar autonomia independêncio financeiro,"[""povo"", ""brasileiro"", ""poder"", ""reascender"", ""essência"", ""verdadeiro"", ""sentimento"", ""empreendedorismo"", ""partido"", ""liberal"", ""entender"", ""facilitação"", ""aberturar"", ""outrora"", ""adormecir"", ""resgatar"", ""orgulho"", ""bandeira"", ""amor"", ""pátria"", ""novo"", ""empresa"", ""redução"", ""burocracia"", ""mecanismo"", ""contribuir"", ""valorização"", ""seio"", ""familiar"", ""fortalecimento"", ""liberdade"", ""individual"", ""econômico"", ""pessoa"", ""conquistar"", ""autonomia"", ""independêncio"", ""financeiro""]"
28,"sua vertente mais crua, sem tutelas do estado.",vertente cruo tutela,"[""vertente"", ""cruo"", ""tutela""]"
29,"Dívida Pública - O Partido Liberal considera fundamental o planejamento e Essas raízes, valores e tradições materializaram no seio da sociedade os gestão das contas públicas, fundamentados na avaliação, no monitoramento e no mesmos ideais defendidos pelo Partido Liberal e seu fundador, Deputado Álvaro Valle, estabelecimento de metas e prioridades relacionadas com os grandes problemas com as mesmas bases e os fundamentos para a construção e preservação de uma nacionais.",dívida público partido liberal considerar fundamental planejamento raíz valor tradição materializar seio sociedade gestão conta público fundamentar avaliação monitoramento ideal defendir partido liberal fundador álvaro valle estabelecimento meta prioridade relacionar grande problema base fundamento construção preservação nacional,"[""dívida"", ""público"", ""partido"", ""liberal"", ""considerar"", ""fundamental"", ""planejamento"", ""raíz"", ""valor"", ""tradição"", ""materializar"", ""seio"", ""sociedade"", ""gestão"", ""conta"", ""público"", ""fundamentar"", ""avaliação"", ""monitoramento"", ""ideal"", ""defendir"", ""partido"", ""liberal"", ""fundador"", ""álvaro"", ""valle"", ""estabelecimento"", ""meta"", ""prioridade"", ""relacionar"", ""grande"", ""problema"", ""base"", ""fundamento"", ""construção"", ""preservação"", ""nacional""]"
30,"sociedade justa, igualitária e fraterna.",sociedade justo igualitário fraterno,"[""sociedade"", ""justo"", ""igualitário"", ""fraterno""]"
31,"Estas ações possibilitarão a sustentabilidade da trajetória da dívida pública Dentro deste contexto, o Partido Liberal sempre esteve e estará conectado por meio da consolidação de um ajuste fiscal a médio e longo prazo, permitindo a a todas as mudanças, analisando com um olhar crítico e criativo as necessidades e recuperação e manutenção da estabilidade econômica e o crescimento do PIB.",ação possibilitar sustentabilidade trajetória dívida público dentro de este contexto partido liberal sempre conectado meio consolidação ajuste fiscal médio longo prazo permitir todo mudança analisar olhar crítico criativo necessidade recuperação manutenção estabilidade econômico crescimento pib,"[""ação"", ""possibilitar"", ""sustentabilidade"", ""trajetória"", ""dívida"", ""público"", ""dentro"", ""de este"", ""contexto"", ""partido"", ""liberal"", ""sempre"", ""conectado"", ""meio"", ""consolidação"", ""ajuste"", ""fiscal"", ""médio"", ""longo"", ""prazo"", ""permitir"", ""todo"", ""mudança"", ""analisar"", ""olhar"", ""crítico"", ""criativo"", ""necessidade"", ""recuperação"", ""manutenção"", ""estabilidade"", ""econômico"", ""crescimento"", ""pib""]"
32,"prioridades da nação brasileira, acompanhando a marcha social, incorporando novos Ressalta-se ainda a rigorosa necessidade de se respeitar o regime de metas da paradigmas à gênese de sua fundação e mantendo intacta a essência do Partido em inflação. garantir a liberdade individual de cada cidadão brasileiro de ser o que é, respeitando Infraestrutura Nacional - As implementações de obras de infraestrutura de o direito constitucional e os alicerces da democracia; a liberdade de pensamento e a integração de portos, aeroportos, estradas rodoviárias vicinais, ferrovias e hidrovias, de liberdade de expressão. maneira estratégica e coerente com a produção, são essenciais para diminuir o PROGRAMA chamado ""Custo Brasil"". Isso permite ampliar e fortalecer o processo de desestatização e concessões da infraestrutura nacional, e liberar o Estado para que ele possa ser mais O Partido Liberal (PL), acreditando na Democracia como instrumento de eficiente naquilo que é sua vocação. ação plena da cidadania e buscando o Bem Comum para a manutenção de uma Digitalização e Conectividade - O Partido Liberal entende que há uma sociedade livre, plural e participativa, apresenta seus temas prioritários para irrevogável necessidade de implantação e expansão de novas tecnologias de manutenção dos objetivos fundamentais permanentes do Brasil. digitalização e inovação que melhorem tanto a competitividade nacional como a Resguardamos e defendemos os valores conservadores da sociedade qualidade de vida dos cidadãos, principalmente aqueles mais vulneráveis ou que se brasileira. Reafirmamos nossa crença na Vida e na Liberdade em todas as suas encontram em localidades remotas, prosseguindo na modernização do Estado vertentes, direitos naturais e inalienáveis; na Sociedade, unidade orgânica e brasileiro. comunidade de homens; na Política, atividade essencial para a administração da Trabalho e Emprego - Dentre as reformas estruturantes, a fim de garantir sociedade e manutenção da ordem e da moral. o emprego e renda e a retomada do crescimento econômico, o Partido Liberal defende Vida e Liberdade - Liberdade é tão importante quanto a própria vida!",prioridade nação brasileiro acompanhar marcha social incorporar novo ressaltar ainda rigoroso necessidade respeitar regime meta paradigma gênese fundação manter intacto essência partido inflação garantir liberdade individual cada cidadão brasileiro respeitar infraestrutura nacional implementação obra infraestrutura direito constitucional alicerce democracia liberdade pensamento integração porto aeroporto estrada rodoviário vicinal ferrovia hidrovio liberdade expressão maneira estratégico coerente produção essencial diminuir programa chamar custo brasil permitir ampliar fortalecer processo desestatização concessão infraestrutura nacional liberar estado poder partido liberal pl acreditar democracia instrumento eficiente em aquilo vocação ação pleno cidadania buscar bem comum manutenção digitalização conectividade partido liberal entender sociedade livre plural participativa apresentar tema prioritário irrevogável necessidade implantação expansão novo tecnologia manutenção objetivo fundamental permanente brasil digitalização inovação melhorar tanto competitividade nacional resguardar defender valor conservador sociedade qualidade vida cidadão principalmente vulnerável brasileira reafirmar crença vido liberdade todo encontrar localidade remoto prosseguir modernização vertente direito natural inalienável sociedade unidade orgânico brasileiro comunidade homem político atividade essencial administração trabalho emprego dentre reforma estruturante fim garantir sociedade manutenção ordem moral emprego renda retomar crescimento econômico partido liberal defender vida liberdade liberdade tão importante quanto próprio vida,"[""prioridade"", ""nação"", ""brasileiro"", ""acompanhar"", ""marcha"", ""social"", ""incorporar"", ""novo"", ""ressaltar"", ""ainda"", ""rigoroso"", ""necessidade"", ""respeitar"", ""regime"", ""meta"", ""paradigma"", ""gênese"", ""fundação"", ""manter"", ""intacto"", ""essência"", ""partido"", ""inflação"", ""garantir"", ""liberdade"", ""individual"", ""cada"", ""cidadão"", ""brasileiro"", ""respeitar"", ""infraestrutura"", ""nacional"", ""implementação"", ""obra"", ""infraestrutura"", ""direito"", ""constitucional"", ""alicerce"", ""democracia"", ""liberdade"", ""pensamento"", ""integração"", ""porto"", ""aeroporto"", ""estrada"", ""rodoviário"", ""vicinal"", ""ferrovia"", ""hidrovio"", ""liberdade"", ""expressão"", ""maneira"", ""estratégico"", ""coerente"", ""produção"", ""essencial"", ""diminuir"", ""programa"", ""chamar"", ""custo"", ""brasil"", ""permitir"", ""ampliar"", ""fortalecer"", ""processo"", ""desestatização"", ""concessão"", ""infraestrutura"", ""nacional"", ""liberar"", ""estado"", ""poder"", ""partido"", ""liberal"", ""pl"", ""acreditar"", ""democracia"", ""instrumento"", ""eficiente"", ""em aquilo"", ""vocação"", ""ação"", ""pleno"", ""cidadania"", ""buscar"", ""bem"", ""comum"", ""manutenção"", ""digitalização"", ""conectividade"", ""partido"", ""liberal"", ""entender"", ""sociedade"", ""livre"", ""plural"", ""participativa"", ""apresentar"", ""tema"", ""prioritário"", ""irrevogável"", ""necessidade"", ""implantação"", ""expansão"", ""novo"", ""tecnologia"", ""manutenção"", ""objetivo"", ""fundamental"", ""permanente"", ""brasil"", ""digitalização"", ""inovação"", ""melhorar"", ""tanto"", ""competitividade"", ""nacional"", ""resguardar"", ""defender"", ""valor"", ""conservador"", ""sociedade"", ""qualidade"", ""vida"", ""cidadão"", ""principalmente"", ""vulnerável"", ""brasileira"", ""reafirmar"", ""crença"", ""vido"", ""liberdade"", ""todo"", ""encontrar"", ""localidade"", ""remoto"", ""prosseguir"", ""modernização"", ""vertente"", ""direito"", ""natural"", ""inalienável"", ""sociedade"", ""unidade"", ""orgânico"", ""brasileiro"", ""comunidade"", ""homem"", ""político"", ""atividade"", ""essencial"", ""administração"", ""trabalho"", ""emprego"", ""dentre"", ""reforma"", ""estruturante"", ""fim"", ""garantir"", ""sociedade"", ""manutenção"", ""ordem"", ""moral"", ""emprego"", ""renda"", ""retomar"", ""crescimento"", ""econômico"", ""partido"", ""liberal"", ""defender"", ""vida"", ""liberdade"", ""liberdade"", ""tão"", ""importante"", ""quanto"", ""próprio"", ""vida""]"
33,a necessidade de simplificar a legislação e reduzir a carga tributária.,necessidade simplificar legislação reduzir carga tributário,"[""necessidade"", ""simplificar"", ""legislação"", ""reduzir"", ""carga"", ""tributário""]"
