chunk_id,chunk_text,preprocess_agenda,tokens
10,"Nesse contexto, o Partido Liberal trabalha para proteger seus cidadãos com bem-estar social, visando aumentar a oferta de emprego, a geração de renda, a segurança e a manutenção de valores que são tradicionais em nossa sociedade e defendidos pelo Partido Liberal.",em esse contexto partido liberal trabalhar proteger cidadão bem social visar aumentar oferta emprego geração rendo seguranço manutenção valor tradicional sociedade defendir partido liberal,"[""em esse"", ""contexto"", ""partido"", ""liberal"", ""trabalhar"", ""proteger"", ""cidadão"", ""bem"", ""social"", ""visar"", ""aumentar"", ""oferta"", ""emprego"", ""geração"", ""rendo"", ""seguranço"", ""manutenção"", ""valor"", ""tradicional"", ""sociedade"", ""defendir"", ""partido"", ""liberal""]"
11,O PL sabe que a ausência de soluções oportunas e concretas gera a inquietação social.,pl saber ausência solução oportuno concreto gerar inquietação social,"[""pl"", ""saber"", ""ausência"", ""solução"", ""oportuno"", ""concreto"", ""gerar"", ""inquietação"", ""social""]"
12,"Observa-se que desde o ano de 2013 o Brasil passa por uma refundação do relacionamento da sociedade com a política e seus políticos, pois são a estes últimos que o povo delega a competência e a responsabilidade em equacionar e responder às indagações necessárias na busca e na manutenção da paz social. Desde então, na prospecção de conceitos e sentimentos que ajudassem a população a compreender e eleger ferramentas para a solução de problemas atípicos, a sociedade brasileira desaguou no liberalismo e no conservadorismo. O povo brasileiro pôde reascender em sua essência verdadeiros sentimentos outrora adormecidos, resgatamos o orgulho da nossa bandeira, o amor pela pátria, a valorização do seio familiar e o fortalecimento da liberdade individual e econômica na sua vertente mais crua, sem tutelas do estado. Essas raízes, valores e tradições materializaram no seio da sociedade os mesmos ideais defendidos pelo Partido Liberal e seu fundador, Deputado Álvaro Valle, com as mesmas bases e os fundamentos para a construção e preservação de uma sociedade justa, igualitária e fraterna. Dentro deste contexto, o Partido Liberal sempre esteve e estará conectado a todas as mudanças, analisando com um olhar crítico e criativo as necessidades e prioridades da nação brasileira, acompanhando a marcha social, incorporando novos paradigmas à gênese de sua fundação e mantendo intacta a essência do Partido em garantir a liberdade individual de cada cidadão brasileiro de ser o que é, respeitando o direito constitucional e os alicerces da democracia; a liberdade de pensamento e a liberdade de expressão. PROGRAMA O Partido Liberal (PL), acreditando na Democracia como instrumento de ação plena da cidadania e buscando o Bem Comum para a manutenção de uma sociedade livre, plural e participativa, apresenta seus temas prioritários para manutenção dos objetivos fundamentais permanentes do Brasil. Resguardamos e defendemos os valores conservadores da sociedade brasileira. Reafirmamos nossa crença na Vida e na Liberdade em todas as suas vertentes, direitos naturais e inalienáveis; na Sociedade, unidade orgânica e comunidade de homens; na Política, atividade essencial para a administração da sociedade e manutenção da ordem e da moral.",observar desde ano 2013 brasil passar refundação relacionamento sociedade político político pois último povo delegar competência responsabilidade equacionar responder indagação necessário buscar manutenção paz social desde então prospecção conceito sentimento ajudar população compreender eleger ferramenta solução problema atípico sociedade brasileiro desaguar liberalismo conservadorismo povo brasileiro poder reascender essência verdadeiro sentimento outrora adormecir resgatar orgulho bandeira amor pátria valorização seio familiar fortalecimento liberdade individual econômico vertente cruo tutela raíz valor tradição materializar seio sociedade ideal defendir partido liberal fundador álvaro valle base fundamento construção preservação sociedade justo igualitário fraterno dentro de este contexto partido liberal sempre conectado todo mudança analisar olhar crítico criativo necessidade prioridades nação brasileiro acompanhar marcha social incorporar novo paradigma gênese fundação manter intacto essência partido garantir liberdade individual cada cidadão brasileiro respeitar direito constitucional alicerce democracia liberdade pensamento liberdade expressão programa partido liberal pl acreditar democracia instrumento ação pleno cidadania buscar bem comum manutenção sociedade livre plural participativa apresentar tema prioritário manutenção objetivo fundamental permanente brasil resguardar defender valor conservador sociedade brasileiro reafirmar crença vido liberdade todo vertente direito natural inalienável sociedade unidade orgânico comunidade homem político atividade essencial administração sociedade manutenção ordem moral,"[""observar"", ""desde"", ""ano"", ""2013"", ""brasil"", ""passar"", ""refundação"", ""relacionamento"", ""sociedade"", ""político"", ""político"", ""pois"", ""último"", ""povo"", ""delegar"", ""competência"", ""responsabilidade"", ""equacionar"", ""responder"", ""indagação"", ""necessário"", ""buscar"", ""manutenção"", ""paz"", ""social"", ""desde"", ""então"", ""prospecção"", ""conceito"", ""sentimento"", ""ajudar"", ""população"", ""compreender"", ""eleger"", ""ferramenta"", ""solução"", ""problema"", ""atípico"", ""sociedade"", ""brasileiro"", ""desaguar"", ""liberalismo"", ""conservadorismo"", ""povo"", ""brasileiro"", ""poder"", ""reascender"", ""essência"", ""verdadeiro"", ""sentimento"", ""outrora"", ""adormecir"", ""resgatar"", ""orgulho"", ""bandeira"", ""amor"", ""pátria"", ""valorização"", ""seio"", ""familiar"", ""fortalecimento"", ""liberdade"", ""individual"", ""econômico"", ""vertente"", ""cruo"", ""tutela"", ""raíz"", ""valor"", ""tradição"", ""materializar"", ""seio"", ""sociedade"", ""ideal"", ""defendir"", ""partido"", ""liberal"", ""fundador"", ""álvaro"", ""valle"", ""base"", ""fundamento"", ""construção"", ""preservação"", ""sociedade"", ""justo"", ""igualitário"", ""fraterno"", ""dentro"", ""de este"", ""contexto"", ""partido"", ""liberal"", ""sempre"", ""conectado"", ""todo"", ""mudança"", ""analisar"", ""olhar"", ""crítico"", ""criativo"", ""necessidade"", ""prioridades"", ""nação"", ""brasileiro"", ""acompanhar"", ""marcha"", ""social"", ""incorporar"", ""novo"", ""paradigma"", ""gênese"", ""fundação"", ""manter"", ""intacto"", ""essência"", ""partido"", ""garantir"", ""liberdade"", ""individual"", ""cada"", ""cidadão"", ""brasileiro"", ""respeitar"", ""direito"", ""constitucional"", ""alicerce"", ""democracia"", ""liberdade"", ""pensamento"", ""liberdade"", ""expressão"", ""programa"", ""partido"", ""liberal"", ""pl"", ""acreditar"", ""democracia"", ""instrumento"", ""ação"", ""pleno"", ""cidadania"", ""buscar"", ""bem"", ""comum"", ""manutenção"", ""sociedade"", ""livre"", ""plural"", ""participativa"", ""apresentar"", ""tema"", ""prioritário"", ""manutenção"", ""objetivo"", ""fundamental"", ""permanente"", ""brasil"", ""resguardar"", ""defender"", ""valor"", ""conservador"", ""sociedade"", ""brasileiro"", ""reafirmar"", ""crença"", ""vido"", ""liberdade"", ""todo"", ""vertente"", ""direito"", ""natural"", ""inalienável"", ""sociedade"", ""unidade"", ""orgânico"", ""comunidade"", ""homem"", ""político"", ""atividade"", ""essencial"", ""administração"", ""sociedade"", ""manutenção"", ""ordem"", ""moral""]"
13,"Vida e Liberdade - Liberdade é tão importante quanto a própria vida! Liberdade econômica, de expressão, religiosa, para a defesa de direitos e para o uso responsável dos recursos naturais. Não se negocia a LIBERDADE, nem a VIDA! Estado - O Partido Liberal (PL) vê no Estado o garantidor dos direitos constitucionais, promotor e guardião do Bem Comum.",vida liberdade liberdade tão importante quanto próprio vida liberdade econômico expressão religioso defesa direito uso responsável recurso natural negociar liberdade vida partido liberal pl ver estado garantidor direito constitucional promotor guardião bem comum,"[""vida"", ""liberdade"", ""liberdade"", ""tão"", ""importante"", ""quanto"", ""próprio"", ""vida"", ""liberdade"", ""econômico"", ""expressão"", ""religioso"", ""defesa"", ""direito"", ""uso"", ""responsável"", ""recurso"", ""natural"", ""negociar"", ""liberdade"", ""vida"", ""partido"", ""liberal"", ""pl"", ""ver"", ""estado"", ""garantidor"", ""direito"", ""constitucional"", ""promotor"", ""guardião"", ""bem"", ""comum""]"
14,O Estado institucionaliza o poder com o único objetivo de defender os interesses do Brasil e dos brasileiros.,estado institucionalizar poder único objetivo defender interesse brasil brasileiro,"[""estado"", ""institucionalizar"", ""poder"", ""único"", ""objetivo"", ""defender"", ""interesse"", ""brasil"", ""brasileiro""]"
15,"Cabe ao Estado zelar pela liberdade e pela vida dos cidadãos, uma vez que cidadania plena é aquela que garante ao indivíduo a oportunidade de transformação e não dependência do Estado. A cargo do Estado deve-se deixar somente aquilo que ele pode realizar.",caber estado zelar liberdade vida cidadão vez cidadanio pleno garantir indivíduo oportunidade transformação dependência cargo dever deixar somente poder realizar,"[""caber"", ""estado"", ""zelar"", ""liberdade"", ""vida"", ""cidadão"", ""vez"", ""cidadanio"", ""pleno"", ""garantir"", ""indivíduo"", ""oportunidade"", ""transformação"", ""dependência"", ""cargo"", ""dever"", ""deixar"", ""somente"", ""poder"", ""realizar""]"
16,"Concentrar seus esforços em exercer sua função estabilizadora e com enfoque nas suas principais responsabilidades como saúde, educação, segurança e bem-estar.",concentrar esforço exercer função estabilizadora enfoque principal responsabilidade saúde educação seguranço bem,"[""concentrar"", ""esforço"", ""exercer"", ""função"", ""estabilizadora"", ""enfoque"", ""principal"", ""responsabilidade"", ""saúde"", ""educação"", ""seguranço"", ""bem""]"
17,"Política - O Partido Liberal (PL) entende a Política como atividade essencialmente ética, que busca a formação de estruturas de poder e de governo, livres e democráticos.",política partido liberal pl entender político atividade essencialmente ética buscar formação estruturo poder governo livre democrático,"[""política"", ""partido"", ""liberal"", ""pl"", ""entender"", ""político"", ""atividade"", ""essencialmente"", ""ética"", ""buscar"", ""formação"", ""estruturo"", ""poder"", ""governo"", ""livre"", ""democrático""]"
18,"Respeitando o pluralismo, os direitos e deveres participativos do homem. É um instrumento permanente de luta pelo Bem Comum e pela liberdade individual.",respeitar pluralismo direito dever participativo homem instrumento permanente luta bem comum liberdade individual,"[""respeitar"", ""pluralismo"", ""direito"", ""dever"", ""participativo"", ""homem"", ""instrumento"", ""permanente"", ""luta"", ""bem"", ""comum"", ""liberdade"", ""individual""]"
19,"A inviolabilidade da tribuna parlamentar deve ser assegurada, sem que aí se inclua o direito à impunidade, nos casos de crime comum. No âmbito da harmonia e independência dos poderes, é imperioso preservar o poder de legislar para aqueles que detém o mandato popular, fazendo valer essa prerrogativa constitucional. Os poderes Legislativo, Executivo e Judiciário devem ser independentes e interdependentes. Eleições - O sufrágio é livre e secreto, devendo a lei propiciar a todos os candidatos a garantia da comunicação e divulgação de suas ideias, conforme previsto pelas leis eleitorais, observadas as disposições partidárias. O processo eleitoral deve ser transparente e auditável, a fim de impedir qualquer possibilidade de fraude ou manipulação. Federação - A autonomia dos estados, no plano político e econômico, deve ser assegurada.",inviolabilidade tribuna parlamentar dever assegurar aí inclua direito impunidade caso crime comum âmbito harmonio independência poder imperioso preservar poder legislar deter mandato popular fazer valer prerrogativa constitucional poder legislativo executivo judiciário dever independente interdependente eleição sufrágio livre secreto dever lei propiciar todo candidato garanter comunicação divulgação ideia conforme prever lei eleitoral observar disposição partidário processo eleitoral dever transparente auditável fim impedir qualquer possibilidade fraude manipulação federação autonomia plano político econômico dever assegurar,"[""inviolabilidade"", ""tribuna"", ""parlamentar"", ""dever"", ""assegurar"", ""aí"", ""inclua"", ""direito"", ""impunidade"", ""caso"", ""crime"", ""comum"", ""âmbito"", ""harmonio"", ""independência"", ""poder"", ""imperioso"", ""preservar"", ""poder"", ""legislar"", ""deter"", ""mandato"", ""popular"", ""fazer"", ""valer"", ""prerrogativa"", ""constitucional"", ""poder"", ""legislativo"", ""executivo"", ""judiciário"", ""dever"", ""independente"", ""interdependente"", ""eleição"", ""sufrágio"", ""livre"", ""secreto"", ""dever"", ""lei"", ""propiciar"", ""todo"", ""candidato"", ""garanter"", ""comunicação"", ""divulgação"", ""ideia"", ""conforme"", ""prever"", ""lei"", ""eleitoral"", ""observar"", ""disposição"", ""partidário"", ""processo"", ""eleitoral"", ""dever"", ""transparente"", ""auditável"", ""fim"", ""impedir"", ""qualquer"", ""possibilidade"", ""fraude"", ""manipulação"", ""federação"", ""autonomia"", ""plano"", ""político"", ""econômico"", ""dever"", ""assegurar""]"
20,O Partido Liberal (PL) defende a consulta popular para qualquer alteração na divisão administrativa do país.,partido liberal pl defender consulta popular qualquer alteração divisão administrativo país,"[""partido"", ""liberal"", ""pl"", ""defender"", ""consulta"", ""popular"", ""qualquer"", ""alteração"", ""divisão"", ""administrativo"", ""país""]"
21,"Municipalidade - O Partido Liberal acredita no lema: ""Mais Brasil, menos Brasília"", no sentido de priorizar e valorizar àqueles que efetivamente conhecem as peculiaridades, demandas e necessidades dos munícipes.",municipalidade partido liberal acreditar lema brasil menos brasília sentido priorizar valorizar àqueles efetivamente conhecer peculiaridade demanr necessidade munícipe,"[""municipalidade"", ""partido"", ""liberal"", ""acreditar"", ""lema"", ""brasil"", ""menos"", ""brasília"", ""sentido"", ""priorizar"", ""valorizar"", ""àqueles"", ""efetivamente"", ""conhecer"", ""peculiaridade"", ""demanr"", ""necessidade"", ""munícipe""]"
22,"Este documento pode ser verificado no endereço eletrônico http://www.in.gov.br/autenticidade.html, pelo código 05302022122200257 ISSN 1677-7069 Nº 240, quinta-feira, 22 de dezembro de 2022 Equilíbrio dos Poderes - A Constituição Federal tem mecanismos para que se estabeleça o correto equilíbrio entre os poderes Legislativo, Executivo e Judiciário.",documento poder verificar endereço eletrônico http www in gov br autenticidade html código 05302022122200257 issn 1677 7069 n 240 quinta feira 22 dezembro 2022 equilíbrio poder constituição federal mecanismo estabelecer correto equilíbrio poder legislativo executivo judiciário,"[""documento"", ""poder"", ""verificar"", ""endereço"", ""eletrônico"", ""http"", ""www"", ""in"", ""gov"", ""br"", ""autenticidade"", ""html"", ""código"", ""05302022122200257"", ""issn"", ""1677"", ""7069"", ""n"", ""240"", ""quinta"", ""feira"", ""22"", ""dezembro"", ""2022"", ""equilíbrio"", ""poder"", ""constituição"", ""federal"", ""mecanismo"", ""estabelecer"", ""correto"", ""equilíbrio"", ""poder"", ""legislativo"", ""executivo"", ""judiciário""]"
23,"Este princípio, com a devida autonomia e os limites de cada poder, busca conter a concentração de poderes e estabelecer um controle mútuo, norteados pela moderação e pelo compromisso. Baseado em freios e contrapesos, este sistema estabelece a autonomia das funções distintas, harmônicas e independentes, bem como determina que um poder está apto a frear os demais, em caso de abuso ou desequilíbrio.",princípio devir autonomia limite cada poder buscar conter concentração poder estabelecer controle mútuo nortear moderação compromisso basear freios contrapeso sistema estabelecer autonomia função distinto harmônico independente bem determinar poder apto frear demais caso abuso desequilíbrio,"[""princípio"", ""devir"", ""autonomia"", ""limite"", ""cada"", ""poder"", ""buscar"", ""conter"", ""concentração"", ""poder"", ""estabelecer"", ""controle"", ""mútuo"", ""nortear"", ""moderação"", ""compromisso"", ""basear"", ""freios"", ""contrapeso"", ""sistema"", ""estabelecer"", ""autonomia"", ""função"", ""distinto"", ""harmônico"", ""independente"", ""bem"", ""determinar"", ""poder"", ""apto"", ""frear"", ""demais"", ""caso"", ""abuso"", ""desequilíbrio""]"
24,"Desenvolvimento Econômico e Social - O Partido Liberal (PL) defende uma economia liberal que investe em políticas de combate à pobreza, com a priorização aos mais vulneráveis e a redução da desigualdade por meio de projetos sociais e, principalmente, a geração de emprego e renda.",desenvolvimento econômico social partido liberal pl defender economia liberal investir político combate pobreza priorização vulnerável redução desigualdade meio projeto social principalmente geração emprego rendo,"[""desenvolvimento"", ""econômico"", ""social"", ""partido"", ""liberal"", ""pl"", ""defender"", ""economia"", ""liberal"", ""investir"", ""político"", ""combate"", ""pobreza"", ""priorização"", ""vulnerável"", ""redução"", ""desigualdade"", ""meio"", ""projeto"", ""social"", ""principalmente"", ""geração"", ""emprego"", ""rendo""]"
25,"Acredita em um modelo de gestão alicerçada na geração de oportunidades que produzem riquezas, estimulam o empreendedorismo, facilitam a abertura de novas empresas, reduzem a burocracia, incentivam a capacitação profissional, a autonomia e a independência financeira. Essas iniciativas permitem que a qualidade de vida das pessoas melhore, expandindo a produção e o consumo. Esse ciclo da prosperidade impulsiona o aquecimento da economia, o aumento da arrecadação e, consequentemente, permitirá que o Estado invista mais recursos em ações de saúde, educação, segurança, infraestrutura e projetos sociais.",acreditar modelo gestão alicerçar geração oportunidade produzir riqueza estimular empreendedorismo facilitar abertura novo empresa reduzer burocracia incentivar capacitação profissional autonomia independência financeiro iniciativa permitir qualidade vida pessoa melhorar expandir produção consumo ciclo prosperidade impulsionar aquecimento economia aumento arrecadação consequentemente permitir estado invista recurso ação saúde educação seguranço infraestrutura projeto social,"[""acreditar"", ""modelo"", ""gestão"", ""alicerçar"", ""geração"", ""oportunidade"", ""produzir"", ""riqueza"", ""estimular"", ""empreendedorismo"", ""facilitar"", ""abertura"", ""novo"", ""empresa"", ""reduzer"", ""burocracia"", ""incentivar"", ""capacitação"", ""profissional"", ""autonomia"", ""independência"", ""financeiro"", ""iniciativa"", ""permitir"", ""qualidade"", ""vida"", ""pessoa"", ""melhorar"", ""expandir"", ""produção"", ""consumo"", ""ciclo"", ""prosperidade"", ""impulsionar"", ""aquecimento"", ""economia"", ""aumento"", ""arrecadação"", ""consequentemente"", ""permitir"", ""estado"", ""invista"", ""recurso"", ""ação"", ""saúde"", ""educação"", ""seguranço"", ""infraestrutura"", ""projeto"", ""social""]"
26,Intervenção do Estado na Economia - O Partido Liberal entende que é essencial retirar o peso do Estado dos ombros da população.,intervenção economia partido liberal entender essencial retirar peso estado ombro população,"[""intervenção"", ""economia"", ""partido"", ""liberal"", ""entender"", ""essencial"", ""retirar"", ""peso"", ""estado"", ""ombro"", ""população""]"
27,"Permitir que o cidadão possa desenvolver sua capacidade empreendedora, sua criatividade e liberdade gerencial para a produção e comercialização de todos e quaisquer bens e serviços previstos pela legislação brasileira.",permitir cidadão poder desenvolver capacidade empreendedor criatividade liberdade gerencial produção comercialização todo qualquer bem serviço prever legislação brasileiro,"[""permitir"", ""cidadão"", ""poder"", ""desenvolver"", ""capacidade"", ""empreendedor"", ""criatividade"", ""liberdade"", ""gerencial"", ""produção"", ""comercialização"", ""todo"", ""qualquer"", ""bem"", ""serviço"", ""prever"", ""legislação"", ""brasileiro""]"
